market,date,mean_corr,R_hat,lam_hat
crypto,2025-02-27,0.7450006767834733,0.8948430121720238,3.83244222951532
crypto,2025-03-04,0.7559724191323877,0.9014081759824054,3.8700945958977058
crypto,2025-03-09,0.7497653631625592,0.8976999565144865,3.833067103359471
crypto,2025-03-14,0.7529795353012011,0.899622075502338,3.8437360557474274
crypto,2025-03-19,0.745192753290669,0.8949583592103609,3.832467458339762
crypto,2025-03-24,0.7412033389848716,0.8925595496343017,3.8319427882091968
crypto,2025-03-29,0.7401886657509654,0.8919484039474156,3.831809117787612
crypto,2025-04-03,0.7064692782788771,0.8713951888395823,3.8273136971582336
crypto,2025-04-08,0.715761490289974,0.8771072113739073,3.8285630366801313
crypto,2025-04-13,0.7320745880945004,0.8870460846754245,3.830736877407142
crypto,2025-04-18,0.7352173462936348,0.8889480669777942,3.8311528809586024
crypto,2025-04-23,0.7435351866481741,0.8939624564971695,3.832249633460382
crypto,2025-04-28,0.7360043882411643,0.8894237441925126,3.831256921574766
crypto,2025-05-03,0.7110008449580724,0.8741854541013564,3.827923986884362
crypto,2025-05-08,0.7103235821078604,0.8737690028456799,3.8278329002316864
crypto,2025-05-13,0.7091426142295603,0.8730423464253836,3.8276739651821026
crypto,2025-05-18,0.719799661216498,0.8795779556518366,3.8291034404436615
crypto,2025-05-23,0.7278519812076649,0.8844841437036339,3.830176527007683
crypto,2025-05-28,0.7172107450511536,0.8779947339784478,3.8287571565491914
crypto,2025-06-02,0.73363963066435,0.8879937502097569,3.830944151800488
crypto,2025-06-07,0.7217994520760692,0.8807989564555179,3.8293704990119957
crypto,2025-06-12,0.7116879686610734,0.8746077661810873,3.8280163554225832
crypto,2025-06-17,0.7166946154464359,0.8776787594655898,3.8286880462744235
crypto,2025-06-22,0.7165315987613899,0.8775789370198477,3.8286662130050537
crypto,2025-06-27,0.7431588315264952,0.8937361794219272,3.8322001419026543
crypto,2025-07-02,0.7544846827219732,0.9005207638408584,3.856998530573359
crypto,2025-07-07,0.750579150166885,0.8981870011772004,3.833173630275708
crypto,2025-07-12,0.743452620142631,0.893912819703464,3.83223877684913
crypto,2025-07-17,0.7158726680610275,0.8771753283651521,3.8285779352994496
crypto,2025-07-22,0.6625549109039571,0.8438775941862285,3.8212950201762363
crypto,2025-07-27,0.6843754425616813,0.8576611264236872,3.8243097687127006
crypto,2025-08-01,0.6823532467672193,0.8563930784458254,3.8240324199373963
crypto,2025-08-06,0.6932401295975441,0.863197879471939,3.8255207731099348
crypto,2025-08-11,0.6767791926897708,0.8528880243806527,3.8232657908592205
crypto,2025-08-16,0.6861691168783893,0.8587843096839004,3.8245554325259796
crypto,2025-08-21,0.6861381018024495,0.8587649007940852,3.8245511873933706
crypto,2025-08-26,0.6983963699827975,0.8664021156197497,3.826221606979706
crypto,2025-08-31,0.6909673435755562,0.8617817217628245,3.825211029619848
crypto,2025-09-05,0.6909514754069981,0.8617718262328399,3.825208865259216
crypto,2025-09-10,0.6825811668158726,0.8565360929741888,3.8240637002240927
crypto,2025-09-15,0.7017084782007363,0.8684541189528697,3.826670423287367
crypto,2025-09-20,0.7339902727236927,0.8882059325596872,3.8309905605452057
crypto,2025-09-25,0.7384797442795289,0.890918159455946,3.8315837816386953
crypto,2025-09-30,0.7291800130337346,0.885290686661212,3.8303529349239605
crypto,2025-10-05,0.7130303664957538,0.8754322275365718,3.828196682469526
crypto,2025-10-10,0.7584677772166611,0.9028946608026843,3.892031530720444
crypto,2025-10-15,0.7572793290448105,0.9021870076823867,3.881588275488168
crypto,2025-10-20,0.7558258937506397,0.9013208146088993,3.8688053524890393
crypto,2025-10-25,0.7415095973093686,0.8927439292416441,3.831983115909079
crypto,2025-10-30,0.7468761294138743,0.8959686358591857,3.8326884271013246
crypto,2025-11-04,0.7286688667617544,0.8849803432923947,3.8302850562988864
crypto,2025-11-09,0.704870124231911,0.8704083910739621,3.827097863722476
crypto,2025-11-14,0.6956720322210012,0.8647106131539272,3.825851639797462
crypto,2025-11-19,0.69619971236594,0.865038500511133,3.825923355661961
crypto,2025-11-24,0.6775889472662486,0.8533981047216378,3.8233773561630175
crypto,2025-11-29,0.6695176683173627,0.8483001398209632,3.8222623239667355
crypto,2025-12-04,0.6619224150289178,0.8434747018879029,3.821206899152844
crypto,2025-12-09,0.598797555558847,0.8022477851918114,3.812189704965515
crypto,2025-12-14,0.5811889729295924,0.7903640905289789,3.8095904908834237
crypto,2025-12-19,0.591129896171454,0.7970948065282636,3.811062640101681
crypto,2025-12-24,0.5867364614298025,0.7941271717909978,3.810413555939015
crypto,2025-12-29,0.5788103703607831,0.7887450908608983,3.809236381588666
crypto,2026-01-03,0.5700758262181203,0.782771184710107,3.807929762609234
crypto,2026-01-08,0.5669843718891071,0.7806458612950619,3.8074649096568387
crypto,2026-01-13,0.5806599831696981,0.7900043196892316,3.8095118014303937
crypto,2026-01-18,0.5398657003368662,0.7617481100975526,3.803331573819286
crypto,2026-01-23,0.5427476396119195,0.7637786056511363,3.8037756859229908
crypto,2026-01-28,0.566181291713687,0.7800928095731342,3.8073439456078164
crypto,2026-02-02,0.5843538375405584,0.7925131327162412,3.810060531630399
crypto,2026-02-07,0.6809123315677,0.8554883843247381,3.823834544296341
crypto,2026-02-12,0.6797060466838979,0.854730268989883,3.8236687285201776
crypto,2026-02-17,0.6806084851856069,0.8552974889310722,3.8237927914568832
crypto,2026-02-22,0.6865114753988765,0.8589985247030948,3.824602285858237
crypto,2026-02-27,0.6857537886923172,0.8585243655170515,3.824498577266887
crypto,2026-03-04,0.6879533165259764,0.8599001045155835,3.82479948033447
crypto,2026-03-09,0.6922679999188732,0.8625924365459451,3.825388350002156
crypto,2026-03-14,0.6861905861395732,0.8587977446520252,3.82455837103621
crypto,2026-03-19,0.7270252622947552,0.8839816874744161,3.830066629257558
crypto,2026-03-24,0.7381240889146082,0.8907035984032833,3.831536852621637
crypto,2026-03-29,0.7414164986567666,0.8926878842044841,3.83197085768014
crypto,2026-04-03,0.7264711884784391,0.8836447772686152,3.8299929399062105
crypto,2026-04-08,0.6073416207785923,0.8079510309561624,3.8134371248231367
crypto,2026-04-13,0.6305386472052631,0.8232360358691404,3.8167802770280566
crypto,2026-04-18,0.618085802002823,0.8150662327321587,3.8149933691711952
crypto,2026-04-23,0.619079990047796,0.8157214844067671,3.8151366865003826
crypto,2026-04-28,0.5714770475547877,0.7837326028837089,3.8081400449941745
crypto,2026-05-03,0.5593312955810036,0.7753594371246911,3.8063086574526728
crypto,2026-05-08,0.5429542809986028,0.7639239892870698,3.803807484383364
crypto,2026-05-13,0.5483071158204188,0.7676804103899796,3.8046290927220134
crypto,2026-05-18,0.5295267755550477,0.7544187610002184,3.801728490945915
crypto,2026-05-23,0.5252670409040548,0.7513782038971617,3.801063457127402
crypto,2026-05-28,0.4868376787592435,0.7233701922520875,3.7949375156298526
crypto,2026-06-02,0.4819814729030641,0.7197533412829453,3.794146434216324
crypto,2026-06-07,0.5312228465349838,0.7556259943904747,3.801992538291236
crypto,2026-06-12,0.5218519915691879,0.748931659775775,3.8005283464473325
crypto,2026-06-17,0.51379800198658,0.7431298783553146,3.7992593747683108
crypto,2026-06-22,0.4943795936190681,0.7289517543385912,3.796158320706634
crypto,2026-06-27,0.5008374041956953,0.7336972569293866,3.7971962619791553
crypto,2026-07-02,0.5129334869461865,0.7425044210483911,3.799122574094276
crypto,2026-07-07,0.5061481315870342,0.7375769504739896,3.798044832594729
crypto,2026-07-12,0.5034329028568056,0.7355959264567012,3.797611540957003
crypto,2026-07-17,0.5030444359563954,0.7353120655749414,3.797549454609099
crypto,2026-07-22,0.4941214293328812,0.7287614007254832,3.7961166863659845
crypto,2026-07-27,0.5172645373960658,0.7456325695739395,3.799806766000006
crypto,2026-08-01,0.5178407769144137,0.7460477762291021,3.79989758043236
crypto,2026-08-06,0.43446698701080483,0.6833558371707461,3.786185534182659
crypto,2026-08-11,0.41053129810148065,0.6642654336081524,3.7820100612190286
crypto,2026-08-16,0.4023054727230289,0.657576807890451,3.7805471180310266
crypto,2026-08-21,0.5535889805181504,0.7713690966382006,3.805435886022651
crypto,2026-08-26,0.5445647466037026,0.7650560941619023,3.804055099541491
crypto,2026-08-31,0.5456423817019118,0.7658127019227371,3.8042205855794933
crypto,2026-09-05,0.525040608029321,0.7512162338389629,3.801028030867464
crypto,2026-09-10,0.5121699450030833,0.7419515770430377,3.7990016554772392
crypto,2026-09-15,0.5061166084446569,0.7375539817976269,3.7980398088618967
de_dax,2000-03-28,0.10255813948050764,0.37090513814023973,3.7178459916480175
de_dax,2000-04-04,0.09821871036796079,0.3629734810743385,3.716111171348024
de_dax,2000-04-11,0.09239731460499412,0.3520525200705438,3.713722527375219
de_dax,2000-04-18,0.08112218897606782,0.32987364045104306,3.7088715397095466
de_dax,2000-04-27,0.07560278964588188,0.31845398890851045,3.706373821622363
de_dax,2000-05-05,0.07631160275320276,0.3199433371132444,3.7066995734139323
de_dax,2000-05-12,0.08451255255399004,0.33669633754050926,3.710363807127713
de_dax,2000-05-19,0.0983225300379677,0.36316526649874975,3.716153118855934
de_dax,2000-05-26,0.09449921867025242,0.35603434277650353,3.7145934357874055
de_dax,2000-06-02,0.1080271036652474,0.38066605290422023,3.719980909098226
de_dax,2000-06-09,0.1291164841090348,0.41616794748979014,3.727745920482803
de_dax,2000-06-16,0.1306881141995898,0.4186931237054659,3.7282982296564873
de_dax,2000-06-23,0.13389135567301919,0.42379326667322115,3.7294137382418713
de_dax,2000-06-30,0.13663563448350036,0.42811433669039717,3.730358847179538
de_dax,2000-07-07,0.14413304456359602,0.43970313598464306,3.7328935614392655
de_dax,2000-07-14,0.14984277204835966,0.4483278130847426,3.7347799598034195
de_dax,2000-07-21,0.13544416851235164,0.4262436661068237,3.7299496921598463
de_dax,2000-07-28,0.12992838854205607,0.4174743612034995,3.7280316606518373
de_dax,2000-08-04,0.12039154181313624,0.4018609170640583,3.724616671876999
de_dax,2000-08-11,0.1023646122104031,0.37055502378778354,3.717769414271952
de_dax,2000-08-18,0.10786943323115233,0.3803881518212438,3.719920126283723
de_dax,2000-08-25,0.09435808717564899,0.3557683806105458,3.714535264265276
de_dax,2000-09-01,0.09302652994707093,0.3532492052784884,3.713984267611111
de_dax,2000-09-08,0.08722421037610512,0.3420552858784716,3.7115359218934008
de_dax,2000-09-15,0.0827719055473502,0.3332109459937904,3.7096014786560665
de_dax,2000-09-22,0.08884048811199509,0.3452099070013466,3.712225903913209
de_dax,2000-09-29,0.08732458188952559,0.3422520359284745,3.7115789552693945
de_dax,2000-10-09,0.0823903678630755,0.3324420898518549,3.7094333136393844
de_dax,2000-10-16,0.08982585898567279,0.34711906898595696,3.7126434778122515
de_dax,2000-10-23,0.08300090752746439,0.3336715688378682,3.709702226564594
de_dax,2000-10-30,0.08482031641192746,0.3373088429778753,3.71049777495534
de_dax,2000-11-06,0.09949866490483716,0.36533090228048926,3.7166267889711873
de_dax,2000-11-13,0.10891573010425855,0.38222851781163597,3.72032265305121
de_dax,2000-11-20,0.12970717199156678,0.4171188131109893,3.727953894802484
de_dax,2000-11-27,0.13304846953248572,0.4224572079306363,3.7291215140812244
de_dax,2000-12-04,0.14244747226794582,0.43712450785040075,3.7323295612062437
de_dax,2000-12-11,0.15905735621969117,0.4619071262851439,3.737750041339257
de_dax,2000-12-18,0.16581985652420034,0.4716241661176888,3.739875362418734
de_dax,2000-12-27,0.18288901702483398,0.4953037267139405,3.7450545805916824
de_dax,2001-01-04,0.17358964801442328,0.48254708236866295,3.7422644340452402
de_dax,2001-01-11,0.15934736483476863,0.46232803118367327,3.737842102097339
de_dax,2001-01-18,0.16474890686229782,0.47009870372207563,3.739541711693697
de_dax,2001-01-25,0.15962287760608054,0.4627275428597611,3.7379294837075125
de_dax,2001-02-01,0.15039053285485865,0.44914651251192395,3.7349590265953982
de_dax,2001-02-08,0.15052229051969443,0.44934321884239653,3.7350020504090105
de_dax,2001-02-15,0.13699022384888296,0.42866948626846124,3.7304802700738406
de_dax,2001-02-22,0.1306713542676446,0.4186662754595607,3.728292357380161
de_dax,2001-03-01,0.13182879059120464,0.42051637959678834,3.728697014085273
de_dax,2001-03-08,0.1055013646717761,0.3761896315621461,3.719001821556867
de_dax,2001-03-15,0.11456477189610227,0.3920155822713157,3.7224632899901153
de_dax,2001-03-22,0.17583947299743638,0.48566406385449645,3.7429461834844053
de_dax,2001-03-29,0.23586038849853436,0.5624776721687641,3.75974693595166
de_dax,2001-04-05,0.26097634249641005,0.5916683700403965,3.7661315558133026
de_dax,2001-04-12,0.2634857935373618,0.5945061955297251,3.76675224796197
de_dax,2001-04-23,0.27006779389277125,0.6018859162418233,3.7683663481674206
de_dax,2001-04-30,0.27285988147546403,0.6049892055694323,3.769045102843468
de_dax,2001-05-08,0.2631381233218232,0.5941138397938069,3.7666664315064886
de_dax,2001-05-15,0.2625825545097179,0.5934863261487469,3.7665291810680332
de_dax,2001-05-22,0.27892738418124635,0.6116787030000169,3.770508236693421
de_dax,2001-05-29,0.290449007407362,0.6241841424779248,3.7732434394494607
de_dax,2001-06-05,0.2826516426823146,0.6157487511805835,3.771398441873364
de_dax,2001-06-12,0.27998670386774765,0.6128391291179957,3.7707620463033655
de_dax,2001-06-19,0.2163910486920172,0.5387625857674133,3.754559947537595
de_dax,2001-06-26,0.15102253685503203,0.4500892739511669,3.7351652283599552
de_dax,2001-07-03,0.11937549680152669,0.40016157045922907,3.724244989016496
de_dax,2001-07-10,0.1196894257872991,0.4006873895702838,3.7243599967204855
de_dax,2001-07-17,0.11291731912511842,0.3891867643181784,3.7218445679791516
de_dax,2001-07-24,0.12492979718592898,0.4093650865232991,3.7262579916421275
de_dax,2001-07-31,0.14559463009852794,0.4419269241382183,3.7333799507018943
de_dax,2001-08-07,0.15024062590368434,0.4489226055616952,3.7349100534338837
de_dax,2001-08-14,0.14980633662547546,0.4482733025923313,3.734768037211707
de_dax,2001-08-21,0.149295995435996,0.44750909092304136,3.7346008880389223
de_dax,2001-08-28,0.15516219450096067,0.45621623853672866,3.7365053244397606
de_dax,2001-09-04,0.1730688365322674,0.48182265885088565,3.7421059873784226
de_dax,2001-09-11,0.3064907934322833,0.6411896442651365,3.776962900523851
de_dax,2001-09-18,0.3216917431351132,0.6568976977954213,3.780398582363259
de_dax,2001-09-25,0.323991539988832,0.6592416199172293,3.7809112474526256
de_dax,2001-10-02,0.3540460816348192,0.6891403496967864,3.7874507287910952
de_dax,2001-10-09,0.35416408721860265,0.6892551873384322,3.7874758461997624
de_dax,2001-10-16,0.35639549942608995,0.6914231054489162,3.787950015508337
de_dax,2001-10-23,0.348727485515489,0.6839445165343612,3.786314290746603
de_dax,2001-10-30,0.35406054108637874,0.6891544220030245,3.787453806700582
de_dax,2001-11-06,0.3566209525410389,0.6916417654042679,3.7879978410416637
de_dax,2001-11-13,0.3724674922881587,0.7068413868306105,3.7913223180813986
de_dax,2001-11-20,0.3612394077725511,0.6961059462932694,3.7889742513383693
de_dax,2001-11-27,0.3575660532099563,0.6925576378187027,3.7881981616106906
de_dax,2001-12-04,0.30171663907122487,0.6361761938355602,3.775866353420771
de_dax,2001-12-11,0.2862983569314222,0.6197081540958789,3.7722644466055706
de_dax,2001-12-18,0.2757988683485752,0.6082386628679657,3.769755827530456
de_dax,2001-12-28,0.2627838885631749,0.5937138091060455,3.7665789363775413
de_dax,2002-01-08,0.2525551041556224,0.5820440551801067,3.764026515636397
de_dax,2002-01-15,0.2547025396053119,0.584513330842876,3.764566598182889
de_dax,2002-01-22,0.26852813391911395,0.6001677842857654,3.767990556555318
de_dax,2002-01-29,0.24574021395387102,0.5741374800968192,3.7622971812937815
de_dax,2002-02-05,0.2549949110602617,0.5848487142258582,3.764639953585958
de_dax,2002-02-12,0.21573735139897313,0.5379481943447856,3.7543818229968617
de_dax,2002-02-19,0.23535293188481868,0.5618722574355068,3.759614519010226
de_dax,2002-02-26,0.2457483477338715,0.5741469817352288,3.7622992595020373
de_dax,2002-03-05,0.2525539333887637,0.5820427060909997,3.7640262205622212
de_dax,2002-03-12,0.2569025542276066,0.5870322946425588,3.765117548570472
de_dax,2002-03-19,0.23668268851832414,0.5634573257887654,3.7599612068124424
de_dax,2002-03-26,0.2214977157170539,0.5450827128149206,3.755942292312395
de_dax,2002-04-04,0.22659251586462512,0.5513159581106111,3.757305634219888
de_dax,2002-04-11,0.2324949856361818,0.5584503637142029,3.758866078849133
de_dax,2002-04-18,0.21718967635715672,0.5397558672427476,3.754777199097099
de_dax,2002-04-25,0.22290525365680594,0.5468118719503401,3.7563204958006597
de_dax,2002-05-03,0.19808531010400826,0.5154706206925624,3.749465504661048
de_dax,2002-05-10,0.20505271847174592,0.5244577995363925,3.751431189784397
de_dax,2002-05-17,0.1876746559234082,0.5017421621391097,3.7464628018981485
de_dax,2002-05-24,0.1770250433958682,0.48729857072632937,3.74330368453093
de_dax,2002-05-31,0.17702850503480333,0.48730333514673796,3.7433047266099275
de_dax,2002-06-07,0.18404574405729499,0.4968675935917354,3.7453966311850886
de_dax,2002-06-14,0.20295663317373921,0.5217703636577024,3.750843391008108
de_dax,2002-06-21,0.2360210186761036,0.5626691742498161,3.7597888214864152
de_dax,2002-06-28,0.28016453142024667,0.6130337140435782,3.7708046061210894
de_dax,2002-07-05,0.3074388714409949,0.6421805849920857,3.7771796401124287
de_dax,2002-07-12,0.3137984262922513,0.6487885301611009,3.7786249367667355
de_dax,2002-07-19,0.3392761471690695,0.6746125972143596,3.7842732036270097
de_dax,2002-07-26,0.35855706822206174,0.6935167055395308,3.7884079299021507
de_dax,2002-08-02,0.3912112248446791,0.7244083313779328,3.795164578501428
de_dax,2002-08-09,0.4182243143018911,0.749001041693924,3.800543521732781
de_dax,2002-08-16,0.4209176489026745,0.7514089277674064,3.801070177084323
de_dax,2002-08-23,0.4247378867786821,0.7548111098331651,3.8018143058915714
de_dax,2002-08-30,0.4318574920554482,0.7611110233549291,3.803192229542954
de_dax,2002-09-06,0.44016932359418676,0.7684005533890245,3.8047866031493127
de_dax,2002-09-13,0.45045971730222584,0.7773305973626854,3.8067397916743113
de_dax,2002-09-20,0.4548764538515511,0.7811321467422426,3.807571270516663
de_dax,2002-09-27,0.4387079653165406,0.7671239513963988,3.8045073834309844
de_dax,2002-10-04,0.44785468761345276,0.775079668672121,3.806247466205146
de_dax,2002-10-11,0.44317662478017245,0.7710209976663077,3.8053597494527223
de_dax,2002-10-18,0.45931979637945064,0.7849380184363928,3.808403694740167
de_dax,2002-10-25,0.44423056612575107,0.7719372557764083,3.805560154381507
de_dax,2002-11-01,0.43017979938693857,0.7596311915043789,3.8028685591782896
de_dax,2002-11-08,0.4302767584242955,0.7597167940355111,3.8028872822531157
de_dax,2002-11-15,0.4202037631357955,0.7507714541686356,3.8009307481944115
de_dax,2002-11-22,0.4164541114180575,0.7474142260297163,3.800196451756893
de_dax,2002-11-29,0.39238004125498044,0.7254896767176932,3.795401091481141
de_dax,2002-12-06,0.3826379769277252,0.7164267919845606,3.793418847886781
de_dax,2002-12-13,0.3782734324657239,0.7123291270334193,3.792522602337995
de_dax,2002-12-20,0.3828802912440137,0.7166536029695011,3.7934684562217944
de_dax,2003-01-03,0.39435782159909244,0.7273157834542996,3.7958004994497783
de_dax,2003-01-10,0.4040799300892943,0.7362264617773767,3.7977494522994983
de_dax,2003-01-17,0.3835248716956841,0.717256593848517,3.793600343015303
de_dax,2003-01-24,0.37486776144137146,0.7091152564232127,3.7918196612085673
de_dax,2003-01-31,0.3581872045842106,0.6931589203816123,3.7883296747595194
de_dax,2003-02-07,0.3651065767750743,0.6998220318626122,3.7897870374470783
de_dax,2003-02-14,0.377424968550358,0.7115298046429005,3.79234777371167
de_dax,2003-02-21,0.3681545436198918,0.7027370726275678,3.7904246182013064
de_dax,2003-02-28,0.3722354352873777,0.7066211621774933,3.791274150315746
de_dax,2003-03-07,0.37174194055094234,0.7061526018988622,3.7911716663232604
de_dax,2003-03-14,0.36814706479783516,0.7027299347661705,3.7904230570008224
de_dax,2003-03-21,0.3778099042719502,0.7118925567940083,3.7924271152402285
de_dax,2003-03-28,0.3417407359663255,0.6770584427527249,3.784808161512273
de_dax,2003-04-04,0.3471908174903574,0.6824359517171643,3.785984335877528
de_dax,2003-04-11,0.37327196944371654,0.7076043138603738,3.791489186276487
de_dax,2003-04-22,0.37247670698990504,0.7068501302678402,3.791324230455102
de_dax,2003-04-29,0.3777406127069882,0.7118272720956316,3.7924128361029585
de_dax,2003-05-07,0.35298064241508326,0.6881026452613945,3.787223760995469
de_dax,2003-05-14,0.34899374522527843,0.6842055686866048,3.7863713883454158
de_dax,2003-05-21,0.3659990118690894,0.7006768022225002,3.789973993711053
de_dax,2003-05-28,0.36791593225421404,0.702509303835855,3.7903748003737974
de_dax,2003-06-04,0.37102302924575853,0.7054694576095056,3.791022248292305
de_dax,2003-06-11,0.34663232481063844,0.6818868460645082,3.7858642349168896
de_dax,2003-06-18,0.34238463381506323,0.677695989389748,3.784947606377187
de_dax,2003-06-25,0.3358287419372502,0.6711764567377957,3.783521647400758
de_dax,2003-07-02,0.32257266138063434,0.6577965047475751,3.7805951703565897
de_dax,2003-07-09,0.29935730761734236,0.6336839609233035,3.7753212496407444
de_dax,2003-07-16,0.3111139744929812,0.6460074735740261,3.7780166611715345
de_dax,2003-07-23,0.3100316427394423,0.6448827996209423,3.777770671312357
de_dax,2003-07-30,0.33384895153999683,0.6691951598547377,3.783088296081546
de_dax,2003-08-06,0.32546545226876944,0.6607394394965362,3.781238852112071
de_dax,2003-08-13,0.29385519349698375,0.6278334754958005,3.774041625370542
de_dax,2003-08-20,0.2829160659006225,0.616036703168436,3.7714614230322567
de_dax,2003-08-27,0.2606160103623024,0.5912597683142501,3.7660421860179065
de_dax,2003-09-03,0.2692417441119473,0.6009647244022439,3.768164864128182
de_dax,2003-09-10,0.2868902941623728,0.62034846324593,3.772404495690213
de_dax,2003-09-17,0.28030442877176753,0.6131867510628471,3.7708380785374422
de_dax,2003-09-24,0.29399153314078547,0.6279791061803066,3.774073477865637
de_dax,2003-10-01,0.3084446171746053,0.6432301318870923,3.7774091981031646
de_dax,2003-10-08,0.3123728756010564,0.6473131662649035,3.778302243637704
de_dax,2003-10-15,0.31891848064476175,0.6540600542025266,3.779777929999169
de_dax,2003-10-22,0.32461896789700867,0.6598796404831938,3.781050795975772
de_dax,2003-10-29,0.33125931053551755,0.666594659007041,3.7825195118258415
de_dax,2003-11-05,0.3371535263872398,0.6724989893996214,3.783810913122924
de_dax,2003-11-12,0.33392306562020974,0.6692694360075085,3.7831045418390925
de_dax,2003-11-19,0.35317965125779677,0.6882965924624083,3.7872661813294104
de_dax,2003-11-26,0.3468222923840325,0.6820736703122224,3.7859050973110615
de_dax,2003-12-03,0.3473139694593612,0.6825569743299665,3.786010806069532
de_dax,2003-12-10,0.3553326726110336,0.690391370051582,3.787724353266936
de_dax,2003-12-17,0.3263537493741335,0.661640507477911,3.781435934640069
de_dax,2003-12-29,0.3153518472098085,0.6503924219717037,3.77897574165516
de_dax,2004-01-07,0.296552521567965,0.63070836844796,3.7746704249533125
de_dax,2004-01-14,0.2694871218786759,0.6012385114397382,3.7682247471143695
de_dax,2004-01-21,0.2386642384691367,0.5658110924517068,3.760476025110106
de_dax,2004-01-28,0.2100882868046528,0.5308584107808101,3.7528311381466275
de_dax,2004-02-04,0.21539137744178039,0.5375166725383853,3.7542874400976247
de_dax,2004-02-11,0.22002769743921333,0.5432709211029708,3.7555460153408697
de_dax,2004-02-18,0.1872609892848807,0.5011888948643348,3.7463417907031826
de_dax,2004-02-25,0.21066922784294265,0.5315918751217845,3.7529915622317174
de_dax,2004-03-03,0.19914694356959192,0.5168501010498127,3.749767226042509
de_dax,2004-03-10,0.19710160813240837,0.5141891007076272,3.7491852092743154
de_dax,2004-03-17,0.2791098583162683,0.611878750216305,3.770551991229061
de_dax,2004-03-24,0.2993326934936067,0.6336579086178137,3.7753155514533354
de_dax,2004-03-31,0.32508655092484684,0.6603547166832804,3.7811547051373893
de_dax,2004-04-07,0.3584442647309469,0.6934076053900873,3.788384067403758
de_dax,2004-04-16,0.37201707204457607,0.706413870354156,3.7912288112321018
de_dax,2004-04-23,0.38149222286134904,0.7153533696379222,3.793184067832381
de_dax,2004-04-30,0.3824977228502904,0.7162954785835356,3.7933901268828514
de_dax,2004-05-07,0.3993029344714795,0.7318617229188064,3.7967947920673293
de_dax,2004-05-14,0.45164655413945687,0.778353949369302,3.8069636202917576
de_dax,2004-05-21,0.4557559344425753,0.7818869218152681,3.8077363557072776
de_dax,2004-05-28,0.4674257881112648,0.7918339482402417,3.809911979693948
de_dax,2004-06-04,0.47785454592569093,0.8006185416140964,3.8118333551121655
de_dax,2004-06-11,0.4474006166259811,0.7746866500747287,3.8061615047679123
de_dax,2004-06-18,0.4452885644757409,0.7728559483502108,3.80576109177873
de_dax,2004-06-25,0.44053378016925876,0.7687186022323439,3.8048561671238006
de_dax,2004-07-02,0.42781965615528217,0.7575445009521646,3.8024121560459165
de_dax,2004-07-09,0.4176402280651617,0.7484778367575163,3.800429085803795
de_dax,2004-07-16,0.4324155389026589,0.76160261895344,3.8032997518446114
de_dax,2004-07-23,0.44656676752493046,0.7739643968990931,3.80600353280059
de_dax,2004-07-30,0.44067197107945877,0.7688391623330784,3.804882536154684
de_dax,2004-08-06,0.38821603284413897,0.7216298949842528,3.794556875997657
de_dax,2004-08-13,0.3576116589089051,0.6926018024811526,3.788207821351691
de_dax,2004-08-20,0.3492422035245597,0.6844490777877472,3.786424648909808
de_dax,2004-08-27,0.34578581078848525,0.6810537160026723,3.785682011841459
de_dax,2004-09-03,0.351471226649137,0.6866298368586674,3.7869016268066327
de_dax,2004-09-10,0.3351217331552142,0.6704695820649673,3.783367039035597
de_dax,2004-09-17,0.3452266520618969,0.6805028385621164,3.7855615233535245
de_dax,2004-09-24,0.34739270884940704,0.6826343410339073,3.7860277277956516
de_dax,2004-10-01,0.3666975774186537,0.7013451583185,3.7901201772529447
de_dax,2004-10-08,0.356099678371146,0.6911360928831167,3.787887239820815
de_dax,2004-10-15,0.33196076232797334,0.6673000531414537,3.7826737963660966
de_dax,2004-10-22,0.33170536649014987,0.6670433082673746,3.782617640859653
de_dax,2004-10-29,0.33163815809515035,0.6669757284423946,3.7826028597299004
de_dax,2004-11-05,0.3364170356981893,0.6717640719463105,3.783650171211589
de_dax,2004-11-12,0.32375146026614965,0.6589973236062427,3.780857814708876
de_dax,2004-11-19,0.32000820413086123,0.6551765413822039,3.7800221292387346
de_dax,2004-11-26,0.3111168592078489,0.6460104685263532,3.778017316230629
de_dax,2004-12-03,0.3146076975924782,0.6496245889365114,3.778807800413451
de_dax,2004-12-10,0.30593408163041264,0.6406070491393587,3.776835474710748
de_dax,2004-12-17,0.29423025377265183,0.6282340134352681,3.7741292314461115
de_dax,2004-12-27,0.27248442443540727,0.6045728276686658,3.768954032235055
de_dax,2005-01-04,0.2749718545579625,0.6073260423351148,3.769556218216359
de_dax,2005-01-11,0.27899702290382555,0.6117550559641322,3.7705249366933087
de_dax,2005-01-18,0.2706750563811858,0.6025622232929647,3.7685142707505075
de_dax,2005-01-25,0.22057441303244946,0.5439454507504492,3.755693549168375
de_dax,2005-02-01,0.21060750235675074,0.5315139919607086,3.7529745275455557
de_dax,2005-02-08,0.22448060779408371,0.5487407311572652,3.756742377896696
de_dax,2005-02-15,0.21860849856011144,0.5415160129990805,3.755162180011385
de_dax,2005-02-22,0.22240910176571982,0.5462029744998703,3.7561873171156877
de_dax,2005-03-01,0.21628878873366447,0.5386352691561658,3.7545321007156907
de_dax,2005-03-08,0.20560428681897985,0.5251626915669011,3.751585364503963
de_dax,2005-03-15,0.20064585911941876,0.5187915377154999,3.750191859093434
