t,order,variance,autocorr
1.680000000000000071e+01,1.492177401271176373e-01,6.403696990714473304e-04,9.949498954416210461e-01
1.685000000000000142e+01,1.446838707977960159e-01,6.154144994339398426e-04,9.943064142214896872e-01
1.690000000000000213e+01,1.400414387730448684e-01,5.923965650787639710e-04,9.935741015886631056e-01
1.694999999999999929e+01,1.353154108998806116e-01,5.728922550588986737e-04,9.927837398236674105e-01
1.700000000000000000e+01,1.305320506891037013e-01,5.585073215646635392e-04,9.919955524825618820e-01
1.705000000000000071e+01,1.257184791382376376e-01,5.508213003401374753e-04,9.913002258372589637e-01
1.710000000000000142e+01,1.209022446346086771e-01,5.513280722035649763e-04,9.908060539480321172e-01
1.715000000000000213e+01,1.161109764300110592e-01,5.613763252855312989e-04,9.906101006759769900e-01
1.719999999999999929e+01,1.113725221042462521e-01,5.821130601920905577e-04,9.907633180188556432e-01
1.725000000000000000e+01,1.067144265843736062e-01,6.144359267393228498e-04,9.912488250974907933e-01
1.730000000000000071e+01,1.021634425473073038e-01,6.589542010088874930e-04,9.919882445359294865e-01
1.735000000000000142e+01,9.774516825558077215e-02,7.159611759895096253e-04,9.928719889100209306e-01
1.740000000000000213e+01,9.348355896192570014e-02,7.854188788190763970e-04,9.937942928352417882e-01
1.744999999999999929e+01,8.940033906961655785e-02,8.669539686526834057e-04,9.946760451905249933e-01
1.750000000000000000e+01,8.551430240516952330e-02,9.598640337067559708e-04,9.954709617926189580e-01
1.755000000000000071e+01,8.184115893686393084e-02,1.063131161553976505e-03,9.961603655866524409e-01
1.760000000000000142e+01,7.839247091562273617e-02,1.175443538446741161e-03,9.967440698573765134e-01
1.765000000000000213e+01,7.517511079377336980e-02,1.295222796800950477e-03,9.972317223385428475e-01
1.769999999999999929e+01,7.219084267235534313e-02,1.420654601134858832e-03,9.976368359581894163e-01
1.775000000000000000e+01,6.943588413253853897e-02,1.549724954869717737e-03,9.979733506165642254e-01
1.780000000000000071e+01,6.690056470225683172e-02,1.680264006234035530e-03,9.982539406300239282e-01
1.785000000000000142e+01,6.456907615713403104e-02,1.809998767482305952e-03,9.984893810051505003e-01
1.790000000000000213e+01,6.242002281664481289e-02,1.936613533284856602e-03,9.986884424889762579e-01
1.794999999999999929e+01,6.042794034632316402e-02,2.057815642879337169e-03,9.988579426002595074e-01
1.800000000000000000e+01,5.856525417940686845e-02,2.171407311539147109e-03,9.990031659439173595e-01
1.805000000000000071e+01,5.680447482306646284e-02,2.275356633727469886e-03,9.991281939236956733e-01
1.810000000000000142e+01,5.512043596112828348e-02,2.367862206972542061e-03,9.992361511846866717e-01
1.815000000000000213e+01,5.349292251342598753e-02,2.447405850972700012e-03,9.993294135012796842e-01
1.819999999999999929e+01,5.190891206847221551e-02,2.512789937462819694e-03,9.994097931400722779e-01
1.825000000000000000e+01,5.036340284182527077e-02,2.563159375975522167e-03,9.994787458685950865e-01
1.830000000000000071e+01,4.886025872178888924e-02,2.598002087653713578e-03,9.995375569540919658e-01
1.835000000000000142e+01,4.741270899357231255e-02,2.617123162959595316e-03,9.995873424276859875e-01
1.840000000000000213e+01,4.604358033505047409e-02,2.620604547214009251e-03,9.996291225884240683e-01
1.844999999999999929e+01,4.478522854454834723e-02,2.608748075718288120e-03,9.996638037791862885e-01
1.850000000000000000e+01,4.367937413676013098e-02,2.582012911456861223e-03,9.996921328114859451e-01
1.855000000000000071e+01,4.277693599232770816e-02,2.540955270830020426e-03,9.997146206280518310e-01
1.860000000000000142e+01,4.213700244701532038e-02,2.486180291414921001e-03,9.997314373629907491e-01
1.865000000000000213e+01,4.182423781588137657e-02,2.418315775354140575e-03,9.997423005963052001e-01
1.869999999999999929e+01,4.190419250151768138e-02,2.338012146967369687e-03,9.997462888116150914e-01
1.875000000000000000e+01,4.243669907553844489e-02,2.245978494491393182e-03,9.997416764133914002e-01
1.880000000000000071e+01,4.346872357383713831e-02,2.143044976496347523e-03,9.997257908619798794e-01
1.885000000000000142e+01,4.502820782009538114e-02,2.030235637750840011e-03,9.996948729864310046e-01
1.890000000000000213e+01,4.711967493833790072e-02,1.908835577430135827e-03,9.996439316997842717e-01
1.894999999999999929e+01,4.972411489028898124e-02,1.780433410958254508e-03,9.995664808853809147e-01
1.900000000000000000e+01,5.280224722013442118e-02,1.646926927507122267e-03,9.994540437934825716e-01
1.905000000000000071e+01,5.629952454187123895e-02,1.510491578301793696e-03,9.992954027936510331e-01
1.910000000000000142e+01,6.015068404760512411e-02,1.373513909755796339e-03,9.990755786043657993e-01
1.915000000000000213e+01,6.428335211625654799e-02,1.238501518534104685e-03,9.987746323370187973e-01
1.920000000000000284e+01,6.862133857749705412e-02,1.107979444026348931e-03,9.983664887653858067e-01
1.925000000000000000e+01,7.308643229998131041e-02,9.843823744747650078e-04,9.978185317886900663e-01
1.930000000000000071e+01,7.760021035299692616e-02,8.699496759710219568e-04,9.970932955970853717e-01
1.935000000000000142e+01,8.208554162060772985e-02,7.666282270506751288e-04,9.961547766548020100e-01
1.940000000000000213e+01,8.646810212577155097e-02,6.759919095395363784e-04,9.949830497995117984e-01
1.945000000000000284e+01,9.067752096827570718e-02,5.991803686318398353e-04,9.935999978335191551e-01
1.950000000000000000e+01,9.464832891139191018e-02,5.368601194174094527e-04,9.921019984450623053e-01
1.955000000000000071e+01,9.832271386771025690e-02,4.892118801317225235e-04,9.906791903977147928e-01
1.960000000000000142e+01,1.016511265144888349e-01,4.559429071674841235e-04,9.895879328015029230e-01
1.965000000000000213e+01,1.045924260917034110e-01,4.363214430901185634e-04,9.890582761323364336e-01
1.970000000000000284e+01,1.071137858397778336e-01,4.292287926360897161e-04,9.891799953701267967e-01
1.975000000000000000e+01,1.091912210744721418e-01,4.332276641424077945e-04,9.898566790980287688e-01
1.980000000000000071e+01,1.108087526011660440e-01,4.466401464624937642e-04,9.908679409785799974e-01
1.985000000000000142e+01,1.119578086529978839e-01,4.676306473836478492e-04,9.919806989229285055e-01
1.990000000000000213e+01,1.126368037351654361e-01,4.942898758455304027e-04,9.930266435423721338e-01
1.995000000000000284e+01,1.128499498358687403e-01,5.247145347074793752e-04,9.939192188433775277e-01
2.000000000000000000e+01,1.126060212348720529e-01,5.570791829257557438e-04,9.946334109781242994e-01
2.005000000000000071e+01,1.119171210120889215e-01,5.896973027460801877e-04,9.951782638427364436e-01
2.010000000000000142e+01,1.107978972809006840e-01,6.210713868509629967e-04,9.955763091319567160e-01
2.015000000000000213e+01,1.092647366037589052e-01,6.499304825893033235e-04,9.958520391799671190e-01
2.020000000000000284e+01,1.073343519122473694e-01,6.752541584547179032e-04,9.960267515852401221e-01
2.025000000000000000e+01,1.050234256378512615e-01,6.962852892566963325e-04,9.961170165353275818e-01
2.030000000000000071e+01,1.023482173188052097e-01,7.125325181677643260e-04,9.961347260469537446e-01
2.035000000000000142e+01,9.932440276930122602e-02,7.237639462608616483e-04,9.960876741251399880e-01
2.040000000000000213e+01,9.596715268042141367e-02,7.299939830069375295e-04,9.959802317827931573e-01
2.045000000000000284e+01,9.229223544227763143e-02,7.314662859460383925e-04,9.958141100301499682e-01
2.050000000000000000e+01,8.831635845430836629e-02,7.286336235355166373e-04,9.955890119010425421e-01
2.055000000000000071e+01,8.405760170891433958e-02,7.221363575294244275e-04,9.953033405668677558e-01
2.060000000000000142e+01,7.953852871377772860e-02,7.127809279345671736e-04,9.949554237252580258e-01
2.065000000000000213e+01,7.478678376689189278e-02,7.015163667737721711e-04,9.945448114627476466e-01
2.070000000000000284e+01,6.983556437848907616e-02,6.894087434465449643e-04,9.940741211297362545e-01
2.075000000000000000e+01,6.472410880678602929e-02,6.776121108076875324e-04,9.935514012448020127e-01
2.080000000000000071e+01,5.949835763666268956e-02,6.673353927171201284e-04,9.929928830451201227e-01
2.085000000000000142e+01,5.421217880672618561e-02,6.598037616662337035e-04,9.924255656251804725e-01
2.090000000000000213e+01,4.893111987793689888e-02,6.562100520324512173e-04,9.918887395341642321e-01
2.095000000000000284e+01,4.373469673303003596e-02,6.576538903721333490e-04,9.914319254082154531e-01
2.100000000000000000e+01,3.871974542955972792e-02,6.650655598750272561e-04,9.911080824869796801e-01
2.105000000000000071e+01,3.400816007652222861e-02,6.791060290043225570e-04,9.909625640485247855e-01
2.110000000000000142e+01,2.975730699390958384e-02,7.000344677568075573e-04,9.910197343589268737e-01
2.115000000000000213e+01,2.616914758528318674e-02,7.275459420105972541e-04,9.912714025262242545e-01
2.120000000000000284e+01,2.348341972956659654e-02,7.606266143497819078e-04,9.916720433194963213e-01
2.125000000000000000e+01,2.192595577874495785e-02,7.975615763653479346e-04,9.921466163125264304e-01
2.130000000000000071e+01,2.160123815840755274e-02,8.362596851181853868e-04,9.926161941266266053e-01
2.135000000000000142e+01,2.240521252614015649e-02,8.748228193116917677e-04,9.930318147768255610e-01
2.140000000000000213e+01,2.406608642415702590e-02,9.119686400772865093e-04,9.933866618345150723e-01
2.145000000000000284e+01,2.627288284745919050e-02,9.470623499574619148e-04,9.936981353912480719e-01
2.150000000000000000e+01,2.876831253828514290e-02,9.798924533575253514e-04,9.939860116615791830e-01
2.155000000000000071e+01,3.137277435914415102e-02,1.010412030543755488e-03,9.942629186045538470e-01
2.160000000000000142e+01,3.397356337884931132e-02,1.038549554867618588e-03,9.945337194916996637e-01
2.165000000000000213e+01,3.650755646770813961e-02,1.064102608454135963e-03,9.947977602639068717e-01
2.170000000000000284e+01,3.894711198469474889e-02,1.086697891821941349e-03,9.950511261623381509e-01
2.175000000000000000e+01,4.129133061758222950e-02,1.105796279351742512e-03,9.952882933888130834e-01
2.180000000000000071e+01,4.355824217481966965e-02,1.120731244087975120e-03,9.955033116197564702e-01
2.185000000000000142e+01,4.577826619380434559e-02,1.130769309871996336e-03,9.956904980622431900e-01
2.190000000000000213e+01,4.798884124577412758e-02,1.135182804121968002e-03,9.958446782751226856e-01
2.195000000000000284e+01,5.022942988958334354e-02,1.133327325163787118e-03,9.959611381190921486e-01
2.200000000000000000e+01,5.253721648238839775e-02,1.124716922307709152e-03,9.960355478931961493e-01
2.205000000000000071e+01,5.494364701480383001e-02,1.109088266792768260e-03,9.960636034743802769e-01
2.210000000000000142e+01,5.747200610864901249e-02,1.086449129190785855e-03,9.960406234362757516e-01
2.215000000000000213e+01,6.013616270157554067e-02,1.057107860600534468e-03,9.959611752338239921e-01
2.220000000000000284e+01,6.294082755772059667e-02,1.021682243022718154e-03,9.958188179337853496e-01
2.225000000000000000e+01,6.588127546763609954e-02,9.810867033732983446e-04,9.956060134357416214e-01
2.230000000000000071e+01,6.894593769055600008e-02,9.365011721935259962e-04,9.953142066095559404e-01
2.235000000000000142e+01,7.211898077068895629e-02,8.893255598236798724e-04,9.949344308794672020e-01
2.240000000000000213e+01,7.538203359848233420e-02,8.411238460669028883e-04,9.944587941353930649e-01
2.245000000000000284e+01,7.871565055842034975e-02,7.935634707112998584e-04,9.938833493393345320e-01
2.250000000000000000e+01,8.210047787875089653e-02,7.483541074106690207e-04,9.932128499577461689e-01
2.255000000000000071e+01,8.551813755306179876e-02,7.071890676297863144e-04,9.924674946809250997e-01
2.260000000000000142e+01,8.895186682184050286e-02,6.716907980290440661e-04,9.916904843714470230e-01
2.265000000000000213e+01,9.238696018430231360e-02,6.433621567174016131e-04,9.909530735042291205e-01
2.270000000000000284e+01,9.581136087852341887e-02,6.235460831790777710e-04,9.903515149302969389e-01
2.275000000000000000e+01,9.921523338415710880e-02,6.133905161144107649e-04,9.899907276336600281e-01
2.280000000000000071e+01,1.025895122342185134e-01,6.138163288511339251e-04,9.899553657720385758e-01
2.285000000000000142e+01,1.059250532141491480e-01,6.254875731634085365e-04,9.902791879005246045e-01
2.290000000000000213e+01,1.092118084331966943e-01,6.487829103821417254e-04,9.909300481703960939e-01
2.295000000000000284e+01,1.124380294480072651e-01,6.837664436204095439e-04,9.918208829527240811e-01
2.300000000000000000e+01,1.155893727631794182e-01,7.301594710573503259e-04,9.928400472886322881e-01
2.305000000000000071e+01,1.186463436827540074e-01,7.873097351834390089e-04,9.938829750459045043e-01
2.310000000000000142e+01,1.215843740832846520e-01,8.541628254124999584e-04,9.948721141074031715e-01
2.315000000000000213e+01,1.243752681881832578e-01,9.292464314682011197e-04,9.957620330778269579e-01
2.320000000000000284e+01,1.269880974202899637e-01,1.010669913850484498e-03,9.965344318232719489e-01
2.325000000000000000e+01,1.293904512886570046e-01,1.096143306488868733e-03,9.971894148221356335e-01
2.330000000000000071e+01,1.315500073974374962e-01,1.183019512756587404e-03,9.977372896477200159e-01
2.335000000000000142e+01,1.334371189937399171e-01,1.268365137462118325e-03,9.981924081252094849e-01
2.340000000000000213e+01,1.350272055338513355e-01,1.349063789230241879e-03,9.985695363471466246e-01
2.345000000000000284e+01,1.363011280327816876e-01,1.421950057020186266e-03,9.988817218170403800e-01
2.350000000000000000e+01,1.372469097493741741e-01,1.483980132354373533e-03,9.991388792130274643e-01
2.355000000000000071e+01,1.378591221387964472e-01,1.532440587010501769e-03,9.993467369917685694e-01
2.360000000000000142e+01,1.381378890477640287e-01,1.565204067647277915e-03,9.995063054177621975e-01
2.365000000000000213e+01,1.380878369007410011e-01,1.581031199452120070e-03,9.996149585829164907e-01
2.370000000000000284e+01,1.377183558010298681e-01,1.579871796434158260e-03,9.996707972846253787e-01
2.375000000000000000e+01,1.370421015805372289e-01,1.562999904200696767e-03,9.996785587852589083e-01
2.380000000000000071e+01,1.360744601254135488e-01,1.532750697499608676e-03,9.996499933621212364e-01
2.385000000000000142e+01,1.348331170677243562e-01,1.491854503630889736e-03,9.995970526275476109e-01
2.390000000000000213e+01,1.333375342554877774e-01,1.442777554390385717e-03,9.995267994671436229e-01
2.395000000000000284e+01,1.316084706691011130e-01,1.387432455136466784e-03,9.994417203781019721e-01
2.400000000000000000e+01,1.296679848831747972e-01,1.327214305986042881e-03,9.993417821317963634e-01
2.405000000000000071e+01,1.275393590913924124e-01,1.263155635924423544e-03,9.992257559484503115e-01
2.410000000000000142e+01,1.252466770949156871e-01,1.196075769954370663e-03,9.990916565386572801e-01
2.415000000000000213e+01,1.228146053341819116e-01,1.126691004799811784e-03,9.989367026452264930e-01
2.420000000000000284e+01,1.202680263789565746e-01,1.055688010650815455e-03,9.987569959765081329e-01
2.425000000000000000e+01,1.176316348377382526e-01,9.837732380646184351e-04,9.985470962408200535e-01
2.430000000000000071e+01,1.149295203347900363e-01,9.117012660341025209e-04,9.982995556865161824e-01
2.435000000000000142e+01,1.121847639492856152e-01,8.402861679800018545e-04,9.980044753044865491e-01
2.440000000000000213e+01,1.094192281387553062e-01,7.703994389274117314e-04,9.976492384785398126e-01
2.445000000000000284e+01,1.066530570081039436e-01,7.029556809784318549e-04,9.972185956364189030e-01
2.450000000000000000e+01,1.039042398239734821e-01,6.388882924605308357e-04,9.966955224430776861e-01
2.455000000000000071e+01,1.011890382070641803e-01,5.791176120349595833e-04,9.960636305760429687e-01
2.460000000000000142e+01,9.852204507552496382e-02,5.245145462520365643e-04,9.953119403990148273e-01
2.465000000000000213e+01,9.591627793566001592e-02,4.758635022016604460e-04,9.944429250837089063e-01
2.470000000000000284e+01,9.338333692289987886e-02,4.338291693461762927e-04,9.934837385549339928e-01
2.475000000000000000e+01,9.093364995595852596e-02,3.989271967000820960e-04,9.924975984118898920e-01
2.480000000000000071e+01,8.857686498474590109e-02,3.715052247338956112e-04,9.915882419088478672e-01
2.485000000000000142e+01,8.632336268011542302e-02,3.517324502973238963e-04,9.908874620586858306e-01
2.490000000000000213e+01,8.418464616448519122e-02,3.395959765728181535e-04,9.905200706950104683e-01
2.495000000000000284e+01,8.217264254747932983e-02,3.349041228671828085e-04,9.905574052434421572e-01
2.500000000000000000e+01,8.029996749369829045e-02,3.372945282422228856e-04,9.909865852068344694e-01
2.505000000000000071e+01,7.858003223188228525e-02,3.462459094227363521e-04,9.917168720930735759e-01
2.510000000000000142e+01,7.702695211354615434e-02,3.610926478404959616e-04,9.926182842521017458e-01
2.515000000000000213e+01,7.565529060073988843e-02,3.810416023995948196e-04,9.935663837873065507e-01
2.520000000000000284e+01,7.447930855248204030e-02,4.051914755575638182e-04,9.944700896672010737e-01
2.525000000000000000e+01,7.351214891959774456e-02,4.325535648675958578e-04,9.952776776469600684e-01
2.530000000000000071e+01,7.276590835550555969e-02,4.620721785590146372e-04,9.959692589827919829e-01
2.535000000000000142e+01,7.225079727815178487e-02,4.926472508894751308e-04,9.965452630244788779e-01
2.540000000000000213e+01,7.197477606993533950e-02,5.231587759557329576e-04,9.970165120341741849e-01
2.545000000000000284e+01,7.194312242234227051e-02,5.524933866068538818e-04,9.973975627532104538e-01
2.550000000000000000e+01,7.215796185696059240e-02,5.795732312369024581e-04,9.977027439369553496e-01
2.555000000000000071e+01,7.261768644670993367e-02,6.033880143086322451e-04,9.979445780708386948e-01
2.560000000000000142e+01,7.331619981400114283e-02,6.230303009568273877e-04,9.981334027497371642e-01
2.565000000000000213e+01,7.424271421167749629e-02,6.377307840900924224e-04,9.982773422715954803e-01
2.570000000000000284e+01,7.538135669289197649e-02,6.468913484437657270e-04,9.983825358621728485e-01
2.575000000000000000e+01,7.671114442618655327e-02,6.501126815973705571e-04,9.984534238619385826e-01
2.580000000000000071e+01,7.820627354945047793e-02,6.472132873071564712e-04,9.984931023553091922e-01
2.585000000000000142e+01,7.983674220092756846e-02,6.382361733077332152e-04,9.985036034809191552e-01
2.590000000000000213e+01,8.156934279728575432e-02,6.234412109626135583e-04,9.984859466988316168e-01
2.595000000000000284e+01,8.336884475066830280e-02,6.032854508217526043e-04,9.984403074511282172e-01
2.600000000000000000e+01,8.519890893288144251e-02,5.783912610309460299e-04,9.983659960821104074e-01
2.605000000000000071e+01,8.702439576022666379e-02,5.495069702341933955e-04,9.982612701317787884e-01
2.610000000000000142e+01,8.881268089955561551e-02,5.174650683760430477e-04,9.981231861619019874e-01
2.615000000000000213e+01,9.053463765295235999e-02,4.831414328190458229e-04,9.979475559237397375e-01
2.620000000000000284e+01,9.216539412035357204e-02,4.474159565253495391e-04,9.977287360905462421e-01
2.625000000000000000e+01,9.368484845504582159e-02,4.111393540613066219e-04,9.974595222042427212e-01
2.630000000000000071e+01,9.507809913642122079e-02,3.751058425801843152e-04,9.971311303518922697e-01
2.635000000000000142e+01,9.633508825959090360e-02,3.400320277661375741e-04,9.967334773677066773e-01
2.640000000000000213e+01,9.745020158136878663e-02,3.065419840739468061e-04,9.962559412587795871e-01
2.645000000000000284e+01,9.842177365039539438e-02,2.751580097061089741e-04,9.956889995278723759e-01
2.650000000000000000e+01,9.925116313365350829e-02,2.462955228141557908e-04,9.950271816516065293e-01
2.655000000000000071e+01,9.994166530364950729e-02,2.202614543493961569e-04,9.942736440323876046e-01
2.660000000000000142e+01,1.004973311018981935e-01,1.972559307846270208e-04,9.934462453624521849e-01
2.665000000000000213e+01,1.009219114212534518e-01,1.773763214496873746e-04,9.925837065369441659e-01
2.670000000000000284e+01,1.012174289641979835e-01,1.606231548011957980e-04,9.917487789532112297e-01
2.675000000000000000e+01,1.013833191483851093e-01,1.469077357531299111e-04,9.910236937504013355e-01
2.680000000000000071e+01,1.014163550487162807e-01,1.360615787645150297e-04,9.904946246522300379e-01
2.685000000000000142e+01,1.013107722665415461e-01,1.278475353035758775e-04,9.902276813390229471e-01
2.690000000000000213e+01,1.010589974387650219e-01,1.219725348690461387e-04,9.902465275760558017e-01
2.695000000000000284e+01,1.006532267509159390e-01,1.181024220967073741e-04,9.905240818405105507e-01
2.700000000000000000e+01,1.000879781974106930e-01,1.158787545069172215e-04,9.909930909148562117e-01
2.705000000000000071e+01,9.936162305052829991e-02,1.149356100093557010e-04,9.915692406582029550e-01
2.710000000000000142e+01,9.847905326355980982e-02,1.149164414476744176e-04,9.921742842489171821e-01
2.715000000000000213e+01,9.745267289587293547e-02,1.154889407645062028e-04,9.927500264707198596e-01
2.720000000000000284e+01,9.630258883166095685e-02,1.163564908601343674e-04,9.932616907041978971e-01
2.725000000000000000e+01,9.505611802964532286e-02,1.172652579896180276e-04,9.936943165200753381e-01
2.730000000000000071e+01,9.374738712820469833e-02,1.180067883040868105e-04,9.940463707205133836e-01
2.735000000000000142e+01,9.241533336027536738e-02,1.184161617795376686e-04,9.943239252833296904e-01
2.740000000000000213e+01,9.110170128468549067e-02,1.183673846180877993e-04,9.945366305713582156e-01
2.745000000000000284e+01,8.984918076760292638e-02,1.177672355951354271e-04,9.946947143547145709e-01
2.750000000000000000e+01,8.869941584311838434e-02,1.165488213785664768e-04,9.948070694491134569e-01
2.755000000000000071e+01,8.769113626957877883e-02,1.146662180450062885e-04,9.948801107056230997e-01
2.760000000000000142e+01,8.685873909555688610e-02,1.120911348209542948e-04,9.949171602961849326e-01
2.765000000000000213e+01,8.623210000972827971e-02,1.088118637246822157e-04,9.949183690704866967e-01
2.770000000000000284e+01,8.583555145406439324e-02,1.048341427158328508e-04,9.948804318800391622e-01
2.775000000000000000e+01,8.568747724743856764e-02,1.001833542269079915e-04,9.947960253382872597e-01
2.780000000000000071e+01,8.579941755006668946e-02,9.490798681081249880e-05,9.946532507834104919e-01
2.785000000000000142e+01,8.617499820207683014e-02,8.908310536564210177e-05,9.944347369406066894e-01
2.790000000000000213e+01,8.680884524603119101e-02,8.281312006077368192e-05,9.941166785143226159e-01
2.795000000000000284e+01,8.768557960285570940e-02,7.623271523005000188e-05,9.936681017556580064e-01
2.800000000000000000e+01,8.877843355465858677e-02,6.950483187234594124e-05,9.930512323130107344e-01
2.805000000000000071e+01,9.004897458638491670e-02,6.281452285374971515e-05,9.922244463704010808e-01
2.810000000000000142e+01,9.144739573837307178e-02,5.635806444038153645e-05,9.911502032457923939e-01
2.815000000000000213e+01,9.291431183044578102e-02,5.032808742526178290e-05,9.898110624809601799e-01
2.820000000000000284e+01,9.438344312278507120e-02,4.489609073432878088e-05,9.882352177828663820e-01
2.825000000000000000e+01,9.578482170274893459e-02,4.019499862227639194e-05,9.865260291079036570e-01
2.830000000000000071e+01,9.704846393584749820e-02,3.630481982263363168e-05,9.848757740698582674e-01
2.835000000000000142e+01,9.810907829445650319e-02,3.324447357398318555e-05,9.835329936217788172e-01
2.840000000000000213e+01,9.890660309680686380e-02,3.097109841716158541e-05,9.827142014091293509e-01
2.845000000000000284e+01,9.939217396165296592e-02,2.938848491037725707e-05,9.824957359416971459e-01
2.850000000000000000e+01,9.953006388017515693e-02,2.836306150018562649e-05,9.827723292968689739e-01
2.855000000000000071e+01,9.929791479406407939e-02,2.774537017554630603e-05,9.833121863149310027e-01
2.860000000000000142e+01,9.868633582765180823e-02,2.739335558229760861e-05,9.838574357884558585e-01
2.865000000000000213e+01,9.769807970585192569e-02,2.719426397347677230e-05,9.841994627211890778e-01
2.870000000000000284e+01,9.634716955601621557e-02,2.708246884746425925e-05,9.842056263170019248e-01
2.875000000000000000e+01,9.465989604624627796e-02,2.705111813926750223e-05,9.838207793633806375e-01
2.880000000000000071e+01,9.267191355630063909e-02,2.715572750022030322e-05,9.830654431115450897e-01
2.885000000000000142e+01,9.042647586800307835e-02,2.750976113289682203e-05,9.820487094959154950e-01
2.890000000000000213e+01,8.797256840565977065e-02,2.827308611445408738e-05,9.809848387543371739e-01
2.895000000000000284e+01,8.536271581245168105e-02,2.963502250187612536e-05,9.801788534559291444e-01
2.900000000000000000e+01,8.265094334585691704e-02,3.179428784780661963e-05,9.799461474070942923e-01
2.905000000000000071e+01,7.989128300701724139e-02,3.493813618194160160e-05,9.804795626264560804e-01
2.910000000000000142e+01,7.713679839448857323e-02,3.922267831675986250e-05,9.817504364317998222e-01
2.915000000000000213e+01,7.443942628266218831e-02,4.475561269263781625e-05,9.835297050112401518e-01
2.920000000000000284e+01,7.185088626152218161e-02,5.158183334075308591e-05,9.855108228658983061e-01
2.925000000000000000e+01,6.942353349055425948e-02,5.967237713716509197e-05,9.874331743905289116e-01
2.930000000000000071e+01,6.721071140825962686e-02,6.891738189396395277e-05,9.891374008470787960e-01
2.935000000000000142e+01,6.526643135154697184e-02,7.912421789996826142e-05,9.905580014831404378e-01
2.940000000000000213e+01,6.364254727762534702e-02,9.002375331660461371e-05,9.916906716419882084e-01
2.945000000000000284e+01,6.238477663597655209e-02,1.012861645669925936e-04,9.925616139886563882e-01
2.950000000000000000e+01,6.152686657083576705e-02,1.125472243935630079e-04,9.932080682214460277e-01
2.955000000000000071e+01,6.108444758651096484e-02,1.234436523236111336e-04,9.936685831085555476e-01
2.960000000000000142e+01,6.105070521535875538e-02,1.336509510595068335e-04,9.939792893288934561e-01
2.965000000000000213e+01,6.139462842020058930e-02,1.429167976461302020e-04,9.941730521520759645e-01
2.970000000000000284e+01,6.206188638807289687e-02,1.510834560052867976e-04,9.942797361190449656e-01
2.975000000000000000e+01,6.298068299458890740e-02,1.580930404897085563e-04,9.943257732457517761e-01
2.980000000000000071e+01,6.406832654623456635e-02,1.639770419606720710e-04,9.943339916636115827e-01
2.985000000000000142e+01,6.523817444335089366e-02,1.688351203501954048e-04,9.943232452193806470e-01
2.990000000000000213e+01,6.640602684009073997e-02,1.728092073761650191e-04,9.943079870375438611e-01
2.995000000000000284e+01,6.749610809724342075e-02,1.760582640253173568e-04,9.942979149511892434e-01
3.000000000000000000e+01,6.844673744666675275e-02,1.787375331851609732e-04,9.942979499409553279e-01
3.005000000000000071e+01,6.921042065531177179e-02,1.809864636659657886e-04,9.943095919175164443e-01
3.010000000000000142e+01,6.975515734685912295e-02,1.829227627337194401e-04,9.943320912223151398e-01
3.015000000000000213e+01,7.006282451505990716e-02,1.846412405477471498e-04,9.943641384538250971e-01
3.020000000000000284e+01,7.012676422239205731e-02,1.862149688144276380e-04,9.944052158332331581e-01
3.025000000000000000e+01,6.994920922366330840e-02,1.876961784286141147e-04,9.944563529254568657e-01
3.030000000000000071e+01,6.953920518117712168e-02,1.891153216779100927e-04,9.945201368673927123e-01
3.035000000000000142e+01,6.891228878784132206e-02,1.904772560390184232e-04,9.946000932267888839e-01
3.040000000000000213e+01,6.808822800758941585e-02,1.917559777753731151e-04,9.946996316922407377e-01
3.045000000000000284e+01,6.708994999820280802e-02,1.928889414485716620e-04,9.948206918258158948e-01
3.050000000000000000e+01,6.594340703732382014e-02,1.937729178633467299e-04,9.949626576459258409e-01
3.055000000000000071e+01,6.467747082144273407e-02,1.942635194388046523e-04,9.951217538841875543e-01
3.060000000000000142e+01,6.332379196125535736e-02,1.941803812188304704e-04,9.952911925985018504e-01
3.065000000000000213e+01,6.191658744332675934e-02,1.933186774902726987e-04,9.954618990052510608e-01
3.070000000000000284e+01,6.049273351382979114e-02,1.914662161847458042e-04,9.956235304518755713e-01
3.075000000000000000e+01,5.909173852895019396e-02,1.884243212463785353e-04,9.957654754133503650e-01
3.080000000000000071e+01,5.775556686045118376e-02,1.840296131311957401e-04,9.958777997226180290e-01
3.085000000000000142e+01,5.652822398249678082e-02,1.781725432016372770e-04,9.959507690372612077e-01
3.090000000000000213e+01,5.545479922010849300e-02,1.708137697951169658e-04,9.959753096364589720e-01
3.095000000000000284e+01,5.457997663166976043e-02,1.619913501347225405e-04,9.959421244580077826e-01
3.100000000000000000e+01,5.394601327854857409e-02,1.518209814210135151e-04,9.958400090734735866e-01
3.105000000000000071e+01,5.359025067481471699e-02,1.404913819815734814e-04,9.956535326946004405e-01
3.110000000000000142e+01,5.354289775873691953e-02,1.282560343265892462e-04,9.953599273588629170e-01
3.115000000000000213e+01,5.382361635020701390e-02,1.154232318346119557e-04,9.949249722366650950e-01
3.120000000000000284e+01,5.443967695911854088e-02,1.023436982185100874e-04,9.942980341959752888e-01
3.125000000000000000e+01,5.538559463952447137e-02,8.939297781207755081e-05,9.934047395669579616e-01
3.130000000000000071e+01,5.664423694569107465e-02,7.695318006633715966e-05,9.921389339731945256e-01
