t,order
2.135000000000000142e+01,1.943347492841650814e-01
2.140000000000000213e+01,1.952706124192510051e-01
2.145000000000000284e+01,1.960802726283335240e-01
2.150000000000000000e+01,1.967968768075380182e-01
2.155000000000000071e+01,1.974542411576191148e-01
2.160000000000000142e+01,1.980856577503349591e-01
2.165000000000000213e+01,1.987225427587271942e-01
2.170000000000000284e+01,1.993929607861223419e-01
2.175000000000000000e+01,2.001198539208834948e-01
2.180000000000000071e+01,2.009195506686888288e-01
2.185000000000000142e+01,2.018003302256523301e-01
2.190000000000000213e+01,2.027610112507979290e-01
2.195000000000000284e+01,2.037905902706560746e-01
2.200000000000000000e+01,2.048684188643047910e-01
2.205000000000000071e+01,2.059649817853418385e-01
2.210000000000000142e+01,2.070434440934571241e-01
2.215000000000000213e+01,2.080608463332208613e-01
2.220000000000000284e+01,2.089714026556580284e-01
2.225000000000000000e+01,2.097298036741045701e-01
2.230000000000000071e+01,2.102935146567295188e-01
2.235000000000000142e+01,2.106248016127586220e-01
2.240000000000000213e+01,2.106923991107499117e-01
2.245000000000000284e+01,2.104736012957412195e-01
2.250000000000000000e+01,2.099545504603742008e-01
2.255000000000000071e+01,2.091299532207412382e-01
2.260000000000000142e+01,2.080023570104423958e-01
2.265000000000000213e+01,2.065807774372789007e-01
2.270000000000000284e+01,2.048790235228736267e-01
2.275000000000000000e+01,2.029138098224297915e-01
2.280000000000000071e+01,2.007030611802714526e-01
2.285000000000000142e+01,1.982642737689312984e-01
2.290000000000000213e+01,1.956126599625570839e-01
2.295000000000000284e+01,1.927603443609646194e-01
2.300000000000000000e+01,1.897159304687759396e-01
2.305000000000000071e+01,1.864843983640054603e-01
2.310000000000000142e+01,1.830673223941425565e-01
2.315000000000000213e+01,1.794635757876675841e-01
2.320000000000000284e+01,1.756698012482276194e-01
2.325000000000000000e+01,1.716816439494391056e-01
2.330000000000000071e+01,1.674950461763744791e-01
2.335000000000000142e+01,1.631068939670834717e-01
2.340000000000000213e+01,1.585156047847502137e-01
2.345000000000000284e+01,1.537218186637669681e-01
2.350000000000000000e+01,1.487297028276380606e-01
2.355000000000000071e+01,1.435468952507462093e-01
2.360000000000000142e+01,1.381858924744722716e-01
2.365000000000000213e+01,1.326645683623744465e-01
2.370000000000000284e+01,1.270065396973192873e-01
2.375000000000000000e+01,1.212415515088538231e-01
2.380000000000000071e+01,1.154065289928628418e-01
2.385000000000000142e+01,1.095463627798430317e-01
2.390000000000000213e+01,1.037140258784927244e-01
2.395000000000000284e+01,9.797093126864533930e-02
2.400000000000000000e+01,9.238665006888027720e-02
2.405000000000000071e+01,8.703799311910982717e-02
2.410000000000000142e+01,8.200715988359419395e-02
2.415000000000000213e+01,7.737895844798570177e-02
2.420000000000000284e+01,7.323562832778066078e-02
2.425000000000000000e+01,6.964988636320862403e-02
2.430000000000000071e+01,6.667694513340921558e-02
2.435000000000000142e+01,6.434620525822055959e-02
2.440000000000000213e+01,6.265470616707585760e-02
2.445000000000000284e+01,6.156492144479346063e-02
2.450000000000000000e+01,6.100795884261207835e-02
2.455000000000000071e+01,6.089192779923914556e-02
2.460000000000000142e+01,6.111313278140019511e-02
2.465000000000000213e+01,6.156692013281375719e-02
2.470000000000000284e+01,6.215622179964104543e-02
2.475000000000000000e+01,6.279713691730871850e-02
2.480000000000000071e+01,6.342202076084460516e-02
2.485000000000000142e+01,6.397959617163075097e-02
2.490000000000000213e+01,6.443368480494326977e-02
2.495000000000000284e+01,6.476129699906693626e-02
2.500000000000000000e+01,6.495044334644993478e-02
2.505000000000000071e+01,6.499794166238606619e-02
2.510000000000000142e+01,6.490742803911973835e-02
2.515000000000000213e+01,6.468779876324623479e-02
2.520000000000000284e+01,6.435101782874345921e-02
2.525000000000000000e+01,6.391202428337072750e-02
2.530000000000000071e+01,6.338796966950957512e-02
2.535000000000000142e+01,6.279732612441110695e-02
2.540000000000000213e+01,6.215903040066878688e-02
2.545000000000000284e+01,6.149166300265102025e-02
2.550000000000000000e+01,6.081268193164550417e-02
2.555000000000000071e+01,6.013820440506658510e-02
2.560000000000000142e+01,5.948281014046204879e-02
2.565000000000000213e+01,5.885821543347297125e-02
2.570000000000000284e+01,5.827298044486915046e-02
2.575000000000000000e+01,5.773219704346949088e-02
2.580000000000000071e+01,5.723743402091667487e-02
2.585000000000000142e+01,5.678697700199872994e-02
2.590000000000000213e+01,5.637636498184133566e-02
2.595000000000000284e+01,5.599939738792406030e-02
2.600000000000000000e+01,5.564914928894931778e-02
2.605000000000000071e+01,5.531929478067560552e-02
2.610000000000000142e+01,5.500584380333531365e-02
2.615000000000000213e+01,5.470813954376334276e-02
2.620000000000000284e+01,5.442948954230610731e-02
2.625000000000000000e+01,5.417738866079526566e-02
2.630000000000000071e+01,5.396332155599978253e-02
2.635000000000000142e+01,5.380248421830104155e-02
2.640000000000000213e+01,5.371287104319751732e-02
2.645000000000000284e+01,5.371323448392734817e-02
2.650000000000000000e+01,5.382168417631052332e-02
2.655000000000000071e+01,5.405442683244858493e-02
2.660000000000000142e+01,5.442468313369359934e-02
2.665000000000000213e+01,5.494182900975975309e-02
2.670000000000000284e+01,5.561040893663817680e-02
2.675000000000000000e+01,5.643018348413050833e-02
2.680000000000000071e+01,5.739613171346392290e-02
2.685000000000000142e+01,5.849874743584644599e-02
2.690000000000000213e+01,5.972457547234798908e-02
2.695000000000000284e+01,6.105685672674956294e-02
2.700000000000000000e+01,6.247626922687065515e-02
2.705000000000000071e+01,6.396175716376757692e-02
2.710000000000000142e+01,6.549166614121709751e-02
2.715000000000000213e+01,6.704450268559546122e-02
2.720000000000000284e+01,6.859957708898579976e-02
2.725000000000000000e+01,7.013892712912364602e-02
2.730000000000000071e+01,7.164768578371125130e-02
2.735000000000000142e+01,7.311419881311381763e-02
2.740000000000000213e+01,7.452995781884338977e-02
2.745000000000000284e+01,7.588937344236548754e-02
2.750000000000000000e+01,7.718944080515824369e-02
2.755000000000000071e+01,7.842955220539532535e-02
2.760000000000000142e+01,7.961069176606809517e-02
2.765000000000000213e+01,8.073466497405405728e-02
2.770000000000000284e+01,8.180385946379681306e-02
2.775000000000000000e+01,8.282115339635584550e-02
