market,onset,es_proximity,collapse_time,recovery_time,R_mean,n_stocks,year,is_2008
uk_ftse100,2025-03-03,0.7510149882746635,3.2188758248682006,3.1780538303479458,0.4169459710514279,89,2025,False
uk_ftse250,2002-08-27,-0.012107184118820058,4.948759890378168,4.0943445622221,0.3801067321823359,131,2002,False
uk_ftse250,2006-05-09,-1.2798853877006608,3.1780538303479458,4.394449154672439,0.3052150262808437,148,2006,False
uk_ftse250,2007-10-31,-0.5258895938542221,5.594711379601839,5.442417710521793,0.40871264461171014,162,2007,True
uk_ftse250,2008-05-19,1.1850144844679171,4.882801922586371,5.8805329864007,0.45401981240700856,167,2008,True
uk_ftse250,2009-01-06,-1.2708425634667935,3.784189633918261,3.2188758248682006,0.43442832011247884,170,2009,True
uk_ftse250,2010-04-26,-0.5842456690802624,3.828641396489095,4.204692619390966,0.3658075189252018,172,2010,False
uk_ftse250,2011-07-07,0.633243190823249,4.127134385045092,5.752572638825633,0.3623160188864909,180,2011,False
uk_ftse250,2013-05-22,-0.395951123816757,3.091042453358316,3.332204510175204,0.35490272417149504,180,2013,False
uk_ftse250,2015-12-29,-1.5466636994800247,4.820281565605037,3.091042453358316,0.3737263851614219,184,2015,False
uk_ftse250,2016-06-23,-0.8051418108898969,0.6931471805599453,2.995732273553991,0.4112183100997581,184,2016,False
uk_ftse250,2020-02-20,-1.0654649956349418,2.995732273553991,5.484796933490655,0.3700926407936226,184,2020,False
uk_ftse250,2022-01-04,-0.9884684308847671,5.267858159063328,5.723585101952381,0.39741290989842126,184,2022,False
uk_ftse250,2022-08-15,-0.710951705143172,3.6888794541139363,4.356708826689592,0.4669431788244964,184,2022,False
uk_ftse250,2023-09-14,0.6258258683823552,3.4011973816621555,3.5553480614894135,0.45160852081248454,184,2023,False
uk_ftse250,2026-02-27,-0.8561362887775918,3.044522437723423,4.465908118654584,0.4001746238509932,184,2026,False
us_sp400_mid,2002-08-22,-0.12051355436492228,3.4965075614664802,4.990432586778736,0.3808531475850971,222,2002,False
us_sp400_mid,2006-05-08,0.565901748170925,6.135564891081739,3.6375861597263857,0.41518031268464095,248,2006,False
us_sp400_mid,2007-07-13,-0.6328964354772624,6.030685260261263,4.430816798843313,0.47443816398143385,257,2007,True
us_sp400_mid,2008-06-05,1.6989676333417005,5.247024072160486,5.736572297479192,0.5233728036752395,266,2008,True
us_sp400_mid,2009-01-06,-1.1227291109818902,3.7376696182833684,3.6635616461296463,0.5685702673913164,268,2009,True
us_sp400_mid,2010-04-23,0.7832789674942617,3.912023005428146,4.653960350157523,0.5229341177331247,270,2010,False
us_sp400_mid,2011-07-07,-0.7427073958939463,4.110873864173311,4.709530201312334,0.5597294404183105,279,2011,False
us_sp400_mid,2014-09-02,-1.368787686318298,5.8971538676367405,3.7376696182833684,0.4761593973339277,296,2014,False
us_sp400_mid,2015-08-17,-1.6629001930475447,4.812184355372417,3.9318256327243257,0.4761551490264298,296,2015,False
us_sp400_mid,2020-02-20,3.346923711126694,3.091042453358316,5.111987788356544,0.4605337316865734,296,2020,False
us_sp400_mid,2022-01-04,0.6025594388796418,5.204006687076795,4.48863636973214,0.4877593806497578,296,2022,False
us_sp400_mid,2022-08-16,0.03503194731293924,3.332204510175204,4.330733340286331,0.5461440703796678,296,2022,False
us_sp500,2002-08-22,-0.7423227039256344,3.4965075614664802,4.9344739331306915,0.4155158972352039,365,2002,False
us_sp500,2007-12-10,0.8993439646614352,5.7430031878094825,5.236441962829949,0.4967116911848878,398,2007,True
us_sp500,2008-08-11,0.9102700351503126,4.969813299576001,5.6240175061873385,0.5345556021765226,407,2008,True
us_sp500,2010-04-23,-1.1633992608972288,3.8918202981106265,4.3694478524670215,0.5217643392621935,415,2010,False
us_sp500,2011-07-07,-1.2207950703029982,4.110873864173311,4.442651256490317,0.5261104300746247,427,2011,False
us_sp500,2015-07-20,-0.7862350021394064,4.962844630259907,3.5263605246161616,0.5050472017535376,448,2015,False
us_sp500,2018-01-26,0.6130424380624251,5.43372200355424,3.58351893845611,0.32622011850927807,448,2018,False
us_sp500,2018-11-07,-1.1109069685481014,5.8377304471659395,3.258096538021482,0.42173186553764136,448,2018,False
us_sp500,2020-02-19,0.3408261058494557,3.1354942159291497,5.081404364984463,0.4159168699646865,448,2020,False
us_sp500,2022-03-29,-0.09110186677901799,4.852030263919617,5.293304824724492,0.43740735886200777,448,2022,False
us_sp500,2025-02-19,0.6971650892698289,3.5263605246161616,4.04305126783455,0.3919153901440215,448,2025,False
us_sp600_small,2002-05-15,0.03606226472537433,4.624972813284271,5.231108616854587,0.28334363744274577,289,2002,False
us_sp600_small,2003-01-06,-0.05671552392424495,3.8066624897703196,3.367295829986474,0.3588443123156893,294,2003,False
us_sp600_small,2004-06-30,-0.5143392229687942,3.295836866004329,3.6375861597263857,0.3920847356266373,303,2004,False
us_sp600_small,2006-05-08,0.3261140447235058,6.135564891081739,3.6375861597263857,0.3831143968612668,331,2006,False
us_sp600_small,2007-07-19,-1.544347310571191,6.021023349349527,4.477336814478207,0.4318606823208422,337,2007,True
us_sp600_small,2008-06-05,4.714931367272795,5.247024072160486,5.736572297479192,0.48931158405448427,348,2008,True
us_sp600_small,2009-01-06,2.313547418380443,3.7376696182833684,3.713572066704308,0.5318963576395784,355,2009,True
us_sp600_small,2010-04-23,0.5062818178195254,5.8998973535824915,4.30406509320417,0.47775690271466176,362,2010,False
us_sp600_small,2011-07-07,-0.5137731406057426,4.110873864173311,4.787491742782046,0.530031775208103,374,2011,False
us_sp600_small,2015-12-01,1.1801594105788258,3.8918202981106265,4.394449154672439,0.4667611195082919,400,2015,False
us_sp600_small,2018-08-31,-0.8653623929845198,5.958424693029782,4.727387818712341,0.3923681234782946,400,2018,False
us_sp600_small,2019-05-06,-0.5253401401306692,5.389071729816501,5.159055299214529,0.42570760138586516,400,2019,False
us_sp600_small,2020-01-16,0.9456292022532327,3.7376696182833684,5.241747015059643,0.4558744874059462,400,2020,False
us_sp600_small,2020-08-12,-1.7093127030406512,3.367295829986474,3.4965075614664802,0.5541947883134973,400,2020,False
us_sp600_small,2022-01-04,-0.30392740250733885,5.225746673713202,5.749392985908253,0.49504373519996836,400,2022,False
us_sp600_small,2022-08-16,-1.0420427444033415,3.4657359027997265,4.430816798843313,0.5278273562938575,400,2022,False
us_sp600_small,2024-11-25,0.9186795458118819,4.499809670330265,5.680172609017068,0.5229836281626964,400,2024,False
world_indices,2002-08-22,-0.5286878501435521,4.969813299576001,4.219507705176107,0.4689480343670768,28,2002,False
world_indices,2004-04-05,0.21856066902136062,3.4011973816621555,4.605170185988092,0.453190380288536,29,2004,False
world_indices,2006-05-09,0.5378724219640856,3.2188758248682006,4.477336814478207,0.4301836595360576,29,2006,False
world_indices,2007-07-23,-0.3096046731773461,6.052089168924417,4.31748811353631,0.5170495394261931,29,2007,True
world_indices,2008-02-27,0.13733335856734818,5.5909869805108565,5.44673737166631,0.5825795148376981,30,2008,True
world_indices,2009-01-06,-0.04725686804074991,3.784189633918261,3.2188758248682006,0.5541728628560905,31,2009,True
world_indices,2010-04-15,-0.5047939151831349,5.948034989180646,4.59511985013459,0.5781738170113903,32,2010,False
world_indices,2011-07-04,-1.1959208500452914,4.189654742026425,5.752572638825633,0.5431675083765742,32,2011,False
world_indices,2013-05-20,-0.8511744385163955,3.2188758248682006,4.127134385045092,0.5156792326005374,31,2013,False
world_indices,2020-02-12,1.0993607905872764,3.332204510175204,5.135798437050262,0.49532780859967074,31,2020,False
