market,kind,date,trough,mean_corr,planted_mean_corr,absorption,planted_absorption,flicker,planted_flicker,quarter
se_omx30,crash,2019-04-29,2019-05-31,-0.01596934007055431,0.014030659929445707,-0.007193143865655005,0.022806856134344983,-0.07767237392237392,-0.04767237392237391,2019Q2
se_omx30,crash,2020-02-19,2020-03-23,-0.09239139278396812,-0.062391392783968075,-0.07494944557550344,-0.04494944557550341,-0.06614726839598928,-0.03614726839598927,2020Q1
se_omx30,crash,2022-06-02,2022-06-23,0.07252703336791597,0.10252703336791602,0.06653334984549474,0.09653334984549473,0.08660318516760727,0.1166031851676073,2022Q2
se_omx30,crash,2025-02-26,2025-04-09,-0.008341257931661466,0.021658742068338517,-0.021127454161895987,0.008872545838103985,0.016319433758320345,0.04631943375832039,2025Q1
se_omx30,placebo,2021-05-14,2021-05-14,0.019260310666577195,,0.006506881888805771,,0.06683701344202313,,2021Q2
sg_sti,crash,2000-08-22,2000-10-17,,,,,,,2000Q3
sg_sti,crash,2002-08-22,2002-09-25,-0.007558288409109548,0.022441711590890447,0.008136354679127359,0.038136354679127356,0.060892243269405115,0.09089224326940513,2002Q3
sg_sti,crash,2004-04-08,2004-05-17,-0.038090433892301996,-0.008090433892302011,-0.0012213163343368708,0.028778683665663107,-0.036488771645021664,-0.006488771645021638,2004Q2
sg_sti,crash,2006-05-03,2006-06-14,-0.029184157677523772,0.0008158423224762142,-0.007086420736995701,0.022913579263004285,-0.005404566334897882,0.0245954336651021,2006Q2
sg_sti,crash,2007-07-24,2007-08-17,0.01636936667295098,0.046369366672950996,0.01639147001149895,0.04639147001149894,0.030792325924998563,0.06079232592499861,2007Q3
sg_sti,crash,2009-01-05,2009-03-09,-0.013009505613511704,0.016990494386488256,-0.010799140903500898,0.01920085909649909,0.01709535352917707,0.04709535352917704,2009Q1
sg_sti,crash,2010-04-14,2010-05-25,0.060899064370568495,0.09089906437056854,0.04368237129600084,0.0736823712960008,0.006894799994610591,0.036894799994610615,2010Q2
sg_sti,crash,2011-08-01,2011-10-05,-0.06253662108118159,-0.03253662108118157,-0.03983481443642445,-0.009834814436424458,-0.030548713168198436,-0.0005487131681984336,2011Q3
sg_sti,crash,2013-05-22,2013-06-24,0.028448846040717814,0.05844884604071781,0.02024533563215118,0.05024533563215119,0.06015550278213675,0.09015550278213678,2013Q2
sg_sti,crash,2015-07-20,2015-09-29,-0.034003984104782996,-0.004003984104783008,-0.011228329029333572,0.018771670970666416,0.00814455454161337,0.038144554541613376,2015Q3
sg_sti,crash,2025-03-27,2025-04-09,0.06298405882886196,0.09298405882886192,0.027069568412814674,0.05706956841281473,0.06396089153867413,0.09396089153867415,2025Q1
sg_sti,placebo,2018-11-08,2018-11-08,-0.010886208809805537,,0.005847620890294336,,-0.040964108686172604,,2018Q4
sg_sti,placebo,2020-04-07,2020-04-07,-0.12406814795992002,,-0.10055620571987488,,-0.07844319198737798,,2020Q2
sg_sti,placebo,2020-11-10,2020-11-10,0.0010054116768016402,,0.021395497868616054,,-0.03289067795001669,,2020Q4
sg_sti,placebo,2022-03-21,2022-03-21,-0.01809740507206032,,-0.01698663524985311,,0.017122241982155798,,2022Q1
uk_ftse100,crash,2001-08-02,2001-09-21,0.05425291249106481,0.08425291249106483,0.04236488398394089,0.07236488398394092,0.07234021162072941,0.10234021162072944,2001Q3
uk_ftse100,crash,2002-08-27,2002-09-24,-0.02586605085032863,0.00413394914967138,-0.012632828889251643,0.01736717111074833,-0.08473729792792935,-0.05473729792792936,2002Q3
uk_ftse100,crash,2007-12-10,2008-01-21,-0.10672807794717694,-0.07672807794717691,-0.0863361959233111,-0.05633619592331112,-0.11955499467755404,-0.08955499467755408,2007Q4
uk_ftse100,crash,2008-08-29,2008-11-21,-0.09184900460991458,-0.061849004609914576,-0.09445698616982785,-0.06445698616982784,-0.10403063538746778,-0.0740306353874678,2008Q3
uk_ftse100,crash,2010-04-15,2010-07-01,0.03953254319039572,0.06953254319039569,0.0321635063862579,0.0621635063862579,0.0005077524478667069,0.030507752447866715,2010Q2
uk_ftse100,crash,2011-07-07,2011-08-10,0.027357475465868326,0.05735747546586828,0.029811436701864535,0.0598114367018646,0.040258765258765296,0.07025876525876533,2011Q3
uk_ftse100,crash,2013-05-22,2013-06-24,0.010017041496949647,0.04001704149694965,0.010005094626154315,0.0400050946261543,0.04108146055295863,0.07108146055295865,2013Q2
uk_ftse100,crash,2020-01-17,2020-03-23,-0.10974195878080935,-0.07974195878080935,-0.08610540784826871,-0.05610540784826873,-0.01779766600980206,0.012202333990197968,2020Q1
uk_ftse100,crash,2025-03-03,2025-04-09,,,,,,,2025Q1
uk_ftse100,placebo,2006-06-09,2006-06-09,0.04628222712480666,,0.042947114133836936,,0.08113708800302644,,2006Q2
uk_ftse100,placebo,2015-01-08,2015-01-08,-0.02161220601365838,,-0.01739337854857473,,-0.014606814071298694,,2015Q1
uk_ftse100,placebo,2015-09-16,2015-09-16,-0.07480237284282665,,-0.06638561437413029,,0.013374545774388666,,2015Q3
uk_ftse100,placebo,2016-07-06,2016-07-06,-0.007466838904973967,,0.0049243959231324574,,0.047988844905557944,,2016Q3
uk_ftse100,placebo,2019-01-04,2019-01-04,0.024334112291553644,,0.019948076936176208,,0.041214997099674536,,2019Q1
uk_ftse100,placebo,2022-03-23,2022-03-23,0.01354869080322817,,0.0226916106899606,,0.05167595845015201,,2022Q1
uk_ftse100,placebo,2023-04-06,2023-04-06,-0.00827415707855772,,-0.0392471214962117,,-0.09636941960136443,,2023Q2
uk_ftse250,crash,2000-09-04,2000-10-18,0.06405752426887545,0.09405752426887548,0.061356146565039814,0.09135614656503985,0.047740046253611154,0.07774004625361117,2000Q3
uk_ftse250,crash,2002-08-27,2002-10-10,-0.023447986216235412,0.006552013783764593,-0.006961439883469815,0.023038560116530205,-0.02283290178962791,0.007167098210372089,2002Q3
uk_ftse250,crash,2006-05-09,2006-06-13,0.0018243074198506654,0.03182430741985067,0.014020858720384409,0.04402085872038437,0.07241916730377168,0.10241916730377162,2006Q2
uk_ftse250,crash,2007-10-31,2008-01-21,-0.07405746419402091,-0.04405746419402091,-0.07203594649692367,-0.04203594649692371,-0.07841929740973591,-0.04841929740973592,2007Q4
uk_ftse250,crash,2008-05-19,2008-07-15,-0.07192822497756156,-0.041928224977561566,-0.073491186731255,-0.043491186731255016,-0.057882537809879765,-0.02788253780987976,2008Q2
uk_ftse250,crash,2009-01-06,2009-03-09,0.012122770653434109,0.042122770653434116,0.015958967535594587,0.04595896753559459,0.004853760414422171,0.03485376041442217,2009Q1
uk_ftse250,crash,2010-04-26,2010-07-01,0.03192826306263337,0.061928263062633326,0.030857548721147335,0.06085754872114733,0.007384173084170435,0.037384173084170406,2010Q2
uk_ftse250,crash,2011-07-07,2011-08-19,-0.026781571439846868,0.0032184285601531324,-0.008299662822796696,0.02170033717720332,0.0023145554518103537,0.032314555451810355,2011Q3
uk_ftse250,crash,2013-05-22,2013-06-24,0.007213309454851456,0.03721330945485146,0.0028220335371919036,0.032822033537191896,0.00033159396884885453,0.030331593968848866,2013Q2
uk_ftse250,crash,2015-12-29,2016-02-11,-0.0624558016533881,-0.032455801653388135,-0.06540414065900418,-0.03540414065900416,-0.07942846318701315,-0.04942846318701313,2015Q4
uk_ftse250,crash,2016-06-23,2016-06-27,-0.0374638168247485,-0.007463816824748513,-0.041521792273945,-0.011521792273945028,-0.143196423782707,-0.11319642378270699,2016Q2
uk_ftse250,crash,2020-02-20,2020-03-19,-0.09482622184963643,-0.06482622184963639,-0.08871119845764847,-0.05871119845764848,-0.06820685707099189,-0.038206857070991876,2020Q1
uk_ftse250,crash,2022-01-04,2022-03-07,-0.04109275290899709,-0.011092752908997064,-0.03496811381205413,-0.004968113812054115,0.03602070752818039,0.06602070752818036,2022Q1
uk_ftse250,crash,2022-08-15,2022-10-12,0.016733378636234846,0.046733378636234835,0.017446145113182446,0.047446145113182424,0.011328158866599,0.041328158866599,2022Q3
uk_ftse250,crash,2023-09-14,2023-10-26,0.024288050380964377,0.05428805038096437,0.014806819527400816,0.044806819527400794,-0.018841047923967413,0.011158952076032591,2023Q3
uk_ftse250,placebo,2018-11-02,2018-11-02,-0.025884072131118124,,-0.020113996787730265,,-0.03190975522066964,,2018Q4
uk_ftse250,placebo,2025-04-29,2025-04-29,0.01694734079683649,,0.02563468951861376,,-0.006673192301698622,,2025Q2
us_sp400_mid,crash,2000-12-11,2000-12-20,0.06412865426968727,0.09412865426968726,0.06136721874016693,0.0913672187401669,0.05504172693891177,0.08504172693891177,2000Q4
us_sp400_mid,crash,2002-08-22,2002-10-09,0.021932803469425204,0.05193280346942523,0.025473357370855574,0.05547335737085555,-0.008428900075374996,0.021571099924625036,2002Q3
us_sp400_mid,crash,2006-05-08,2006-07-21,0.049650823754818524,0.07965082375481854,0.046614708861358906,0.07661470886135892,0.02709397434350444,0.05709397434350441,2006Q2
us_sp400_mid,crash,2007-07-13,2007-08-15,-0.0698786198559828,-0.03987861985598282,-0.0587203099939915,-0.028720309993991538,-0.07617949459532641,-0.04617949459532642,2007Q3
us_sp400_mid,crash,2008-06-05,2008-07-15,-0.018236257346845343,0.011763742653154696,-0.006507564429800194,0.0234924355701998,-0.04247797744890773,-0.012477977448907718,2008Q2
us_sp400_mid,crash,2009-01-06,2009-03-09,0.011860320936818223,0.041860320936818234,0.010743091443564834,0.0407430914435648,0.01590102707749765,0.04590102707749768,2009Q1
us_sp400_mid,crash,2010-04-23,2010-07-06,0.08433578658190749,0.1143357865819075,0.08276614827404977,0.11276614827404975,0.0691080616782526,0.09910806167825263,2010Q2
us_sp400_mid,crash,2011-07-07,2011-08-08,0.004288323252595649,0.0342883232525957,0.00221736021715091,0.03221736021715096,-0.008882651626959078,0.021117348373040967,2011Q3
us_sp400_mid,crash,2014-09-02,2014-10-13,-0.025504638742476955,0.0044953612575230435,-0.021711992034303327,0.008288007965696694,-0.028204245723742877,0.0017957542762571759,2014Q3
us_sp400_mid,crash,2015-08-17,2015-08-25,-0.02610890240604896,0.003891097593951102,-0.017612870517991985,0.01238712948200795,0.014675642905813422,0.04467564290581345,2015Q3
us_sp400_mid,crash,2020-02-20,2020-03-23,-0.050763834399100205,-0.02076383439910016,-0.02891621319461642,0.0010837868053835502,0.0508978710698866,0.08089787106988662,2020Q1
us_sp400_mid,crash,2022-01-04,2022-03-07,0.012731192556940218,0.04273119255694019,0.007856898191944683,0.03785689819194473,-0.01660440870151971,0.013395591298480313,2022Q1
us_sp400_mid,crash,2022-08-16,2022-09-30,0.029024838410215942,0.059024838410215975,0.020928319822199993,0.05092831982219997,0.04035628716207024,0.07035628716207024,2022Q3
us_sp400_mid,placebo,2018-03-02,2018-03-02,-0.012656577003380878,,-0.0074411651738925805,,0.02586475407278673,,2018Q1
us_sp400_mid,placebo,2018-11-06,2018-11-06,-0.001243655658733837,,0.01347578307256836,,0.0186322329407518,,2018Q4
us_sp400_mid,placebo,2023-11-14,2023-11-14,0.007935352733418843,,0.012873042116769118,,-0.052081846503648756,,2023Q4
us_sp400_mid,placebo,2024-08-06,2024-08-06,-0.007289021855355205,,0.00776583707247473,,-0.027309387224280824,,2024Q3
us_sp400_mid,placebo,2025-04-24,2025-04-24,-0.013269722186134628,,-0.002835227579268259,,-0.009127625562051794,,2025Q2
us_sp500,crash,2001-01-30,2001-04-04,0.07849489660234239,0.10849489660234236,0.07120109737259668,0.10120109737259668,0.08731981556845236,0.11731981556845235,2001Q1
us_sp500,crash,2001-08-02,2001-09-21,0.05642882399080551,0.0864288239908055,0.058295622975239714,0.0882956229752397,0.08652935362146086,0.11652935362146088,2001Q3
us_sp500,crash,2002-08-22,2002-10-09,0.0452623029470069,0.07526230294700693,0.04814150728786085,0.0781415072878609,0.09160400917573797,0.12160400917573803,2002Q3
us_sp500,crash,2007-12-10,2008-03-07,-0.03374684948576282,-0.003746849485762843,-0.012894750128642893,0.017105249871357104,-0.040630882781617146,-0.010630882781617132,2007Q4
us_sp500,crash,2008-08-11,2008-10-27,0.008009813979265812,0.038009813979265894,0.005306563227845969,0.035306563227845984,0.05324956238085835,0.08324956238085833,2008Q3
us_sp500,crash,2010-04-23,2010-07-02,0.04993279361327855,0.07993279361327862,0.052171147219389535,0.08217114721938949,-0.001871948908597006,0.028128051091402994,2010Q2
us_sp500,crash,2011-07-07,2011-08-08,0.013220209047512829,0.0432202090475129,0.01076567929243997,0.04076567929243994,-0.03418070951784962,-0.004180709517849675,2011Q3
us_sp500,crash,2015-07-20,2015-08-25,-0.028097502044221713,0.001902497955778315,-0.018977202461526243,0.011022797538473761,-0.000312622955237557,0.02968737704476242,2015Q3
us_sp500,crash,2018-01-26,2018-02-08,-0.028916041839218757,0.0010839581607812315,-0.020289616522220593,0.009710383477779408,0.004048179714026018,0.03404817971402607,2018Q1
us_sp500,crash,2018-11-07,2018-12-24,0.06987701104541892,0.09987701104541895,0.06282291922291186,0.09282291922291187,0.13212865605500065,0.16212865605500068,2018Q4
us_sp500,crash,2020-02-19,2020-03-23,-0.0848527260278638,-0.05485272602786381,-0.07469125408137287,-0.04469125408137292,0.047027135840115,0.07702713584011506,2020Q1
us_sp500,crash,2022-03-29,2022-06-16,0.07245413141664593,0.10245413141664593,0.05909001557776208,0.08909001557776204,0.046823744661553084,0.07682374466155302,2022Q1
us_sp500,crash,2025-02-19,2025-04-08,0.004520346175271514,0.03452034617527153,0.016377459762434272,0.0463774597624343,-0.013069811076604564,0.016930188923395442,2025Q1
us_sp600_small,crash,2000-09-07,2000-11-30,0.04930724208139553,0.07930724208139553,0.05300753114727064,0.08300753114727065,0.0031189828995642718,0.03311898289956427,2000Q3
us_sp600_small,crash,2001-08-02,2001-09-21,0.0500126233422712,0.0800126233422712,0.04791625399679949,0.07791625399679948,0.05059576330532214,0.08059576330532213,2001Q3
us_sp600_small,crash,2002-05-15,2002-07-23,0.053132381563436616,0.08313238156343662,0.054122685563360036,0.08412268556336007,0.05590682222756208,0.08590682222756206,2002Q2
us_sp600_small,crash,2003-01-06,2003-03-12,0.025185360363159826,0.05518536036315983,0.02840310629972667,0.05840310629972666,0.09456211848140712,0.12456211848140712,2003Q1
us_sp600_small,crash,2004-06-30,2004-08-12,0.013027910040224138,0.04302791004022414,0.021650633585953788,0.05165063358595379,0.019804487830565255,0.04980448783056527,2004Q2
us_sp600_small,crash,2006-05-08,2006-07-21,0.04487677808912549,0.07487677808912549,0.04415989191135002,0.07415989191135001,-0.023876905421109224,0.006123094578890788,2006Q2
us_sp600_small,crash,2007-07-19,2007-08-15,-0.07320055610904282,-0.0432005561090428,-0.057336773037800125,-0.027336773037800112,-0.07675864443988385,-0.04675864443988384,2007Q3
us_sp600_small,crash,2008-06-05,2008-07-15,0.0023639935466685637,0.0323639935466686,-0.0003797628434767941,0.02962023715652321,-0.028023041200285793,0.001976958799714201,2008Q2
us_sp600_small,crash,2009-01-06,2009-03-09,0.012046482184591634,0.0420464821845916,0.00838460416519119,0.0383846041651912,-0.00591325244672769,0.024086747553272326,2009Q1
us_sp600_small,crash,2010-04-23,2010-07-06,0.06358853677848444,0.09358853677848449,0.06369592307808543,0.09369592307808543,0.08108248257548908,0.1110824825754891,2010Q2
us_sp600_small,crash,2011-07-07,2011-09-22,-0.010401733990466885,0.019598266009533155,-0.009616859990813367,0.02038314000918666,0.024519235830492397,0.05451923583049234,2011Q3
us_sp600_small,crash,2015-12-01,2016-02-11,-0.010302625280090358,0.019697374719909608,-0.0029841163370994176,0.027015883662900576,-0.02501386412853217,0.004986135871467845,2015Q4
us_sp600_small,crash,2018-08-31,2018-10-24,-0.002506517886768214,0.027493482113231816,0.003737068086232323,0.03373706808623232,-0.042242512847776005,-0.012242512847776018,2018Q3
us_sp600_small,crash,2019-05-06,2019-05-31,0.010567189049569659,0.040567189049569685,0.019209641267542113,0.0492096412675421,0.05230714403702016,0.0823071440370202,2019Q2
us_sp600_small,crash,2020-01-16,2020-03-23,-0.03926316060975441,-0.009263160609754425,-0.012917848314885905,0.017082151685114105,0.032541241613822325,0.0625412416138223,2020Q1
us_sp600_small,crash,2020-08-12,2020-09-23,-0.004077031827885769,0.025922968172114213,0.009007926729649183,0.03900792672964918,0.022572800973536266,0.05257280097353625,2020Q3
us_sp600_small,crash,2022-01-04,2022-01-27,-0.008283960731186072,0.021716039268813925,-0.015532443000935259,0.014467556999064777,0.0537371556007227,0.0837371556007227,2022Q1
us_sp600_small,crash,2022-08-16,2022-09-26,0.02200422559400535,0.05200422559400539,0.017727372031094174,0.04772737203109415,0.014685851490405896,0.044685851490405874,2022Q3
us_sp600_small,crash,2024-11-25,2025-02-24,-0.04595590891452386,-0.01595590891452385,-0.04045176976088086,-0.010451769760880844,-0.058684857759718274,-0.028684857759718255,2024Q4
us_sp600_small,placebo,2023-11-14,2023-11-14,0.0316101438676199,,0.029908561240413807,,0.06913429671644684,,2023Q4
world_indices,crash,2001-01-31,2001-04-04,0.0499275554107122,0.07992755541071223,0.04095362989246937,0.07095362989246934,-0.0009980337819824766,0.02900196621801752,2001Q1
world_indices,crash,2002-08-22,2002-10-09,0.037616937073592545,0.06761693707359254,0.036035955638596656,0.06603595563859664,0.018170635561957266,0.048170635561957276,2002Q3
world_indices,crash,2004-04-05,2004-05-17,0.027291783227035665,0.057291783227035674,0.01456265265770055,0.04456265265770054,0.05933563956690691,0.08933563956690689,2004Q2
world_indices,crash,2006-05-09,2006-06-13,-0.0021888568738918867,0.027811143126108127,-0.004884301848199246,0.025115698151800703,0.09496480107194391,0.12496480107194392,2006Q2
world_indices,crash,2007-07-23,2007-08-16,-0.08185673492694309,-0.05185673492694304,-0.05026564396442283,-0.02026564396442283,-0.10273463035672337,-0.0727346303567234,2007Q3
world_indices,crash,2008-02-27,2008-03-17,-0.07465998711039733,-0.044659987110397315,-0.0610628870374547,-0.0310628870374547,-0.05932181103210519,-0.029321811032105148,2008Q1
world_indices,crash,2009-01-06,2009-03-09,0.034330944143941874,0.06433094414394191,0.029375065789732036,0.05937506578973204,0.07872262159813652,0.1087226215981365,2009Q1
world_indices,crash,2010-04-15,2010-05-25,0.03404784116167039,0.06404784116167041,0.01808985053518845,0.04808985053518836,-0.029822707236806374,0.000177292763193689,2010Q2
world_indices,crash,2011-07-04,2011-09-23,0.032081595708083305,0.06208159570808332,0.04558036325073636,0.0755803632507363,-0.026915704478744487,0.003084295521255498,2011Q3
world_indices,crash,2013-05-20,2013-06-24,-0.009950318109081332,0.020049681890918696,-0.03780724473200255,-0.007807244732002523,0.050604226661211955,0.08060422666121198,2013Q2
world_indices,crash,2020-02-12,2020-03-23,-0.09142018865325716,-0.06142018865325721,-0.07875419725598073,-0.04875419725598079,-0.07165833317785786,-0.04165833317785786,2020Q1
world_indices,placebo,2015-01-08,2015-01-08,0.05678655245318928,,0.03385937030663708,,0.005350424535207204,,2015Q1
world_indices,placebo,2015-07-16,2015-07-16,0.050486941367387475,,0.05070254309558686,,0.08805066208301503,,2015Q3
world_indices,placebo,2016-02-15,2016-02-15,-0.002485631536234456,,0.0073515836682572335,,0.038596596951435594,,2016Q1
world_indices,placebo,2019-01-07,2019-01-07,-0.04751566586578635,,-0.028138199993798203,,-0.006385289343009938,,2019Q1
world_indices,placebo,2021-12-23,2021-12-23,-0.07401361474843017,,-0.04626993961745072,,0.0724950117728251,,2021Q4
world_indices,placebo,2022-07-07,2022-07-07,-0.08405655832564514,,-0.048447827115290575,,0.023505127724490454,,2022Q3
world_indices,placebo,2024-08-19,2024-08-19,-0.026089527029452348,,-0.018510091243768068,,-0.02964886318380942,,2024Q3
world_indices,placebo,2025-04-28,2025-04-28,0.00657772875855972,,-0.0019167014745763804,,-0.05485009686289219,,2025Q2
